product_id,product_category_name,total_revenue,total_profit,total_orders,profit_margin_pct
PROD_00956,garden_tools,14745.789999999999,12835.9,44,87.05
PROD_00957,sports_leisure,15763.54,13844.91,36,87.83
PROD_00958,clothing_accessories,11615.84,10146.42,46,87.35
PROD_00959,electronics,48321.54,42624.25,40,88.21
PROD_00960,home_decor,14041.24,12412.75,42,88.4
PROD_00961,books,4630.55,4038.77,55,87.22
PROD_00962,electronics,55789.51,48992.0,45,87.82
PROD_00963,electronics,47139.79,41831.64,34,88.74
PROD_00964,electronics,60644.22,52305.880000000005,40,86.25
PROD_00965,beauty_perfumery,7243.98,6299.67,46,86.96
PROD_00966,clothing_accessories,9156.9,8049.35,37,87.9
PROD_00967,electronics,76209.39,66935.81,55,87.83
PROD_00968,furniture,73725.12,64220.24,48,87.11
PROD_00969,toys_games,8424.22,7279.57,49,86.41
PROD_00970,home_decor,11822.96,10357.6,36,87.61
PROD_00971,beauty_perfumery,5818.79,5120.71,38,88.0
PROD_00972,electronics,48541.53,42108.54,40,86.75
PROD_00973,baby_products,5704.05,5019.43,40,88.0
PROD_00974,home_decor,11720.19,10285.45,36,87.76
PROD_00975,pet_supplies,5272.97,4543.66,39,86.17
PROD_00976,stationery,2441.2,2040.92,45,83.6
PROD_00977,kitchen_utilities,12112.23,10736.99,45,88.65
PROD_00978,electronics,80674.16,70171.2,55,86.98
PROD_00979,beauty_perfumery,4318.61,3684.75,31,85.32
PROD_00980,electronics,50062.979999999996,44338.26,39,88.56
PROD_00981,automotive,31881.15,27722.43,48,86.96
PROD_00982,kitchen_utilities,8494.65,7357.07,31,86.61
PROD_00983,stationery,2623.7,2178.44,46,83.03
PROD_00984,furniture,76377.17,66992.49,49,87.71
PROD_00985,beauty_perfumery,7254.59,6187.94,48,85.3
PROD_00986,beauty_perfumery,7038.43,6123.55,44,87.0
PROD_00987,home_decor,12733.27,11054.89,38,86.82
PROD_00988,sports_leisure,14558.55,12830.82,35,88.13
PROD_00989,furniture,71444.34,62656.76,42,87.7
PROD_00990,baby_products,7742.2,6838.35,50,88.33
PROD_00991,furniture,78779.27,68110.51,52,86.46
PROD_00992,health_wellness,10104.17,8870.2,46,87.79
PROD_00993,automotive,20464.01,17905.61,29,87.5
PROD_00994,beauty_perfumery,7931.24,6851.19,50,86.38
PROD_00995,home_decor,17524.55,15295.76,55,87.28
PROD_00996,furniture,81628.6,71038.94,46,87.03
PROD_00997,sports_leisure,21978.08,19301.27,51,87.82
PROD_00998,electronics,63717.08,56024.48,49,87.93
PROD_00999,home_decor,13315.89,11711.9,46,87.95
PROD_01000,pet_supplies,5024.19,4416.68,40,87.91
PROD_01001,electronics,53416.5,47113.38,37,88.2
PROD_01002,books,3660.63,3120.57,48,85.25
PROD_01003,health_wellness,10212.35,8936.380000000001,44,87.51
PROD_01004,furniture,61144.95,53245.97,34,87.08
PROD_01005,beauty_perfumery,7502.08,6585.3099999999995,48,87.78
PROD_01006,books,3426.45,2967.7799999999997,42,86.61
PROD_01007,sports_leisure,19488.11,17005.670000000002,42,87.26
PROD_01008,electronics,33576.26,29261.81,31,87.15
PROD_01009,stationery,2529.69,2124.09,42,83.97
PROD_01010,sports_leisure,17401.52,14851.77,46,85.35
PROD_01011,books,3192.63,2747.22,36,86.05
PROD_01012,beauty_perfumery,6512.38,5660.11,43,86.91
PROD_01013,electronics,65161.770000000004,57253.83,45,87.86
PROD_01014,baby_products,8023.8,6892.66,48,85.9
PROD_01015,kitchen_utilities,12318.34,10696.22,40,86.83
PROD_01016,electronics,89214.61,78125.18000000001,64,87.57
PROD_01017,pet_supplies,5671.69,4872.64,48,85.91
PROD_01018,toys_games,8694.96,7617.83,47,87.61
PROD_01019,sports_leisure,15547.36,13581.97,39,87.36
PROD_01020,furniture,66289.37,56946.93,42,85.91
PROD_01021,electronics,59346.33,51880.41,45,87.42
PROD_01022,beauty_perfumery,6934.8,6044.11,42,87.16
PROD_01023,electronics,56749.84,50078.05,44,88.24
PROD_01024,beauty_perfumery,8258.77,7210.66,53,87.31
PROD_01025,beauty_perfumery,7545.65,6576.1,47,87.15
PROD_01026,automotive,23684.69,20588.0,38,86.93
PROD_01027,toys_games,8485.83,7449.5199999999995,42,87.79
PROD_01028,clothing_accessories,7849.79,6877.55,37,87.61
PROD_01029,automotive,39257.55,33807.15,55,86.12
PROD_01030,beauty_perfumery,8774.119999999999,7544.79,55,85.99
PROD_01031,furniture,57866.88,50851.979999999996,34,87.88
PROD_01032,electronics,68965.38,60046.96,45,87.07
PROD_01033,health_wellness,9176.86,8021.64,36,87.41
PROD_01034,baby_products,7517.48,6550.04,52,87.13
PROD_01035,kitchen_utilities,11369.28,9972.76,42,87.72
PROD_01036,baby_products,7532.21,6622.65,49,87.92
PROD_01037,clothing_accessories,9520.92,8279.47,46,86.96
PROD_01038,automotive,26760.170000000002,23323.84,44,87.16
PROD_01039,sports_leisure,19281.25,16831.04,40,87.29
PROD_01040,electronics,62793.43,54987.54,47,87.57
PROD_01041,books,3097.33,2630.16,42,84.92
PROD_01042,books,2815.79,2439.21,30,86.63
PROD_01043,clothing_accessories,8159.900000000001,7103.3,40,87.05
PROD_01044,electronics,64180.07,56009.18,55,87.27
PROD_01045,clothing_accessories,11931.289999999999,10401.53,54,87.18
PROD_01046,home_decor,11330.86,10021.4,39,88.44
PROD_01047,electronics,62184.38,54092.66,44,86.99
PROD_01048,clothing_accessories,10363.130000000001,8974.12,55,86.6
PROD_01049,home_decor,10898.06,9568.36,31,87.8
PROD_01050,stationery,2032.43,1676.21,39,82.47
PROD_01051,toys_games,6972.03,6076.39,40,87.15
PROD_01052,clothing_accessories,7383.75,6477.93,42,87.73
PROD_01053,baby_products,8484.16,7293.860000000001,50,85.97
PROD_01054,furniture,76136.5,67071.71,45,88.09
PROD_01055,sports_leisure,14725.710000000001,13014.86,41,88.38
PROD_01056,sports_leisure,20510.14,17825.31,46,86.91
PROD_01057,home_decor,10177.84,8993.31,35,88.36
PROD_01058,clothing_accessories,10495.39,9025.49,49,85.99
PROD_01059,home_decor,14279.99,12373.07,46,86.65
PROD_01060,beauty_perfumery,7318.33,6294.53,49,86.01
PROD_01061,beauty_perfumery,7490.83,6482.01,44,86.53
PROD_01062,toys_games,8278.36,7218.78,48,87.2
PROD_01063,home_decor,14818.94,13020.98,44,87.87
PROD_01064,books,3438.19,2944.82,44,85.65
PROD_01065,beauty_perfumery,6169.32,5374.78,38,87.12
PROD_01066,stationery,2445.21,2038.43,42,83.36
PROD_01067,home_decor,14108.17,12345.58,47,87.51
PROD_01068,garden_tools,17030.54,14903.630000000001,57,87.51
PROD_01069,health_wellness,6193.37,5254.72,36,84.84
PROD_01070,furniture,74123.99,65520.94,43,88.39
PROD_01071,furniture,80856.29,70136.37,49,86.74
PROD_01072,electronics,50870.95,44005.37,38,86.5
PROD_01073,baby_products,5976.75,5122.3,40,85.7
PROD_01074,electronics,73314.84,65402.55,56,89.21
PROD_01075,beauty_perfumery,7184.28,6267.1,42,87.23
PROD_01076,home_decor,16363.01,14408.619999999999,60,88.06
PROD_01077,sports_leisure,24715.46,21502.14,60,87.0
PROD_01078,furniture,78214.01,68405.57,48,87.46
PROD_01079,garden_tools,19399.36,17033.58,58,87.8
PROD_01080,sports_leisure,21719.1,19252.8,48,88.64
PROD_01081,pet_supplies,7716.2,6750.28,57,87.48
PROD_01082,furniture,65220.38,56984.92,43,87.37
PROD_01083,electronics,70098.56,61090.51,48,87.15
PROD_01084,clothing_accessories,10298.85,9028.05,47,87.66
PROD_01085,books,4743.5,4062.27,50,85.64
PROD_01086,electronics,73237.34,63306.57,53,86.44
PROD_01087,sports_leisure,19990.79,17266.35,52,86.37
PROD_01088,electronics,50620.64,44460.16,44,87.83
PROD_01089,sports_leisure,15634.36,13907.54,44,88.95
PROD_01090,toys_games,8390.38,7431.64,48,88.57
PROD_01091,sports_leisure,19295.29,16774.8,46,86.94
PROD_01092,electronics,45150.590000000004,39370.67,36,87.2
PROD_01093,clothing_accessories,10147.17,8799.71,42,86.72
PROD_01094,home_decor,19967.67,17587.23,59,88.08
PROD_01095,electronics,78498.77,68531.31,53,87.3
PROD_01096,beauty_perfumery,7273.7,6315.43,49,86.83
PROD_01097,furniture,62790.770000000004,55929.26,38,89.07
PROD_01098,electronics,63774.67,55755.31,41,87.43
PROD_01099,home_decor,18796.94,16595.32,54,88.29
PROD_01100,home_decor,9949.11,8887.73,37,89.33
PROD_01101,home_decor,16231.9,14172.06,54,87.31
PROD_01102,beauty_perfumery,5821.07,5034.71,39,86.49
PROD_01103,home_decor,13141.97,11499.84,46,87.5
PROD_01104,home_decor,9918.24,8507.04,35,85.77
PROD_01105,kitchen_utilities,15148.59,13255.08,56,87.5
PROD_01106,electronics,71326.69,63114.87,54,88.49
PROD_01107,furniture,66480.24,58012.200000000004,42,87.26
PROD_01108,sports_leisure,20007.94,17502.79,46,87.48
PROD_01109,clothing_accessories,9088.91,7912.0599999999995,47,87.05
PROD_01110,toys_games,7284.8099999999995,6439.7699999999995,43,88.4
PROD_01111,beauty_perfumery,8852.84,7801.36,46,88.12
PROD_01112,sports_leisure,16885.73,14665.23,40,86.85
PROD_01113,books,3250.84,2805.54,44,86.3
PROD_01114,kitchen_utilities,10594.87,9407.09,39,88.79
PROD_01115,stationery,2581.73,2100.85,52,81.37
PROD_01116,furniture,74060.87,65476.43,46,88.41
PROD_01117,automotive,30789.670000000002,26940.79,49,87.5
PROD_01118,electronics,59304.659999999996,51833.66,45,87.4
PROD_01119,beauty_perfumery,7708.74,6711.9,46,87.07
PROD_01120,clothing_accessories,9152.99,7894.06,44,86.25
PROD_01121,electronics,41814.21,36401.39,31,87.06
PROD_01122,beauty_perfumery,6458.35,5611.76,45,86.89
PROD_01123,toys_games,6113.22,5307.73,31,86.82
PROD_01124,home_decor,14651.61,12699.25,49,86.67
PROD_01125,books,3943.35,3407.46,43,86.41
PROD_01126,sports_leisure,16004.22,13943.72,39,87.13
PROD_01127,sports_leisure,15364.210000000001,13452.47,32,87.56
PROD_01128,clothing_accessories,9012.6,7829.07,43,86.87
PROD_01129,home_decor,13854.14,12197.43,47,88.04
PROD_01130,home_decor,16044.77,14062.89,48,87.65
PROD_01131,furniture,48261.57,41426.8,33,85.84
PROD_01132,electronics,67139.29000000001,58210.2,55,86.7
PROD_01133,electronics,59812.59,53432.18,45,89.33
PROD_01134,books,3363.84,2883.96,42,85.73
PROD_01135,beauty_perfumery,5982.17,5191.900000000001,38,86.79
PROD_01136,sports_leisure,14955.36,12897.3,34,86.24
PROD_01137,electronics,65129.73,57231.21,47,87.87
PROD_01138,home_decor,14690.52,13168.49,43,89.64
PROD_01139,kitchen_utilities,15341.0,13401.98,53,87.36
PROD_01140,automotive,34090.020000000004,29760.51,51,87.3
PROD_01141,books,3379.73,2897.44,40,85.73
PROD_01142,electronics,42525.3,36843.0,34,86.64
PROD_01143,books,4498.6,3884.75,51,86.35
PROD_01144,clothing_accessories,10154.1,8885.49,45,87.51
PROD_01145,clothing_accessories,8063.38,6981.52,39,86.58
PROD_01146,clothing_accessories,8751.54,7712.38,44,88.13
PROD_01147,kitchen_utilities,7246.68,6285.89,28,86.74
PROD_01148,furniture,81969.16,71027.76,49,86.65
PROD_01149,furniture,74626.47,65162.39,42,87.32
PROD_01150,books,4696.11,4041.93,54,86.07
PROD_01151,clothing_accessories,8353.38,7255.16,41,86.85
PROD_01152,sports_leisure,19951.12,17305.08,45,86.74
PROD_01153,furniture,57770.08,50880.6,40,88.07
PROD_01154,furniture,59933.270000000004,52100.67,37,86.93
PROD_01155,kitchen_utilities,9891.36,8666.76,42,87.62
PROD_01156,clothing_accessories,8618.91,7426.01,42,86.16
PROD_01157,kitchen_utilities,11949.92,10446.73,42,87.42
PROD_01158,sports_leisure,22317.11,19722.23,51,88.37
PROD_01159,books,2963.66,2536.5,39,85.59
PROD_01160,sports_leisure,21320.01,18554.17,51,87.03
PROD_01161,baby_products,7999.54,6917.99,46,86.48
PROD_01162,electronics,64693.979999999996,56374.26,53,87.14
PROD_01163,books,4797.07,4098.14,51,85.43
PROD_01164,beauty_perfumery,8075.2699999999995,6957.0,52,86.15
PROD_01165,electronics,72207.63,63668.229999999996,52,88.17
PROD_01166,electronics,67337.11,58313.08,54,86.6
PROD_01167,kitchen_utilities,12338.35,10666.86,48,86.45
PROD_01168,electronics,63706.71,54928.38,46,86.22
PROD_01169,clothing_accessories,11798.72,10273.65,46,87.07
PROD_01170,stationery,2075.0,1729.11,38,83.33
PROD_01171,books,4086.03,3513.58,56,85.99
PROD_01172,clothing_accessories,8835.98,7716.77,42,87.33
PROD_01173,furniture,61230.94,54472.52,37,88.96
PROD_01174,beauty_perfumery,4993.63,4274.96,35,85.61
PROD_01175,health_wellness,11506.31,9993.43,49,86.85
PROD_01176,toys_games,8521.26,7481.95,47,87.8
PROD_01177,health_wellness,9379.91,8263.69,47,88.1
PROD_01178,clothing_accessories,8884.87,7845.31,48,88.3
PROD_01179,furniture,86190.73,75757.02,55,87.89
PROD_01180,electronics,77955.4,68191.97,53,87.48
PROD_01181,electronics,49389.58,43039.67,36,87.14
PROD_01182,books,4351.29,3740.59,54,85.97
PROD_01183,electronics,66996.26,58827.27,44,87.81
PROD_01184,beauty_perfumery,6805.45,5915.54,39,86.92
PROD_01185,health_wellness,7017.42,6208.8099999999995,38,88.48
PROD_01186,home_decor,13513.62,11908.46,45,88.12
PROD_01187,electronics,52640.15,46104.96,37,87.59
PROD_01188,books,2949.86,2490.06,34,84.41
PROD_01189,garden_tools,16856.83,14765.24,46,87.59
PROD_01190,books,2605.16,2274.45,32,87.31
PROD_01191,beauty_perfumery,6113.66,5347.89,38,87.47
PROD_01192,clothing_accessories,10188.73,8851.98,49,86.88
PROD_01193,electronics,51395.85,45370.44,38,88.28
PROD_01194,books,3521.37,3050.76,39,86.64
PROD_01195,clothing_accessories,8724.96,7685.58,41,88.09
PROD_01196,health_wellness,7607.86,6610.86,34,86.9
PROD_01197,sports_leisure,19409.47,16986.420000000002,45,87.52
PROD_01198,beauty_perfumery,7740.21,6726.6,50,86.9
PROD_01199,toys_games,8999.69,7854.48,46,87.28
PROD_01200,kitchen_utilities,7954.1900000000005,6874.6,32,86.43
PROD_01201,furniture,46745.11,39856.909999999996,29,85.26
PROD_01202,baby_products,5467.55,4831.28,34,88.36
PROD_01203,pet_supplies,5043.4,4385.85,37,86.96
PROD_01204,baby_products,7014.95,6123.51,38,87.29
PROD_01205,health_wellness,12612.99,10963.68,55,86.92
PROD_01206,books,3649.59,3147.22,44,86.23
PROD_01207,books,4570.99,3955.65,56,86.54
PROD_01208,electronics,55993.45,49216.95,47,87.9
PROD_01209,clothing_accessories,9106.86,7976.47,47,87.59
PROD_01210,electronics,69927.07,61363.26,48,87.75
PROD_01211,electronics,53754.28,47874.08,36,89.06
PROD_01212,sports_leisure,17979.81,15735.19,52,87.52
PROD_01213,electronics,77215.87,68271.18,55,88.42
PROD_01214,garden_tools,17040.81,14782.02,49,86.74
PROD_01215,kitchen_utilities,10417.05,9075.28,39,87.12
PROD_01216,electronics,59104.06,51494.44,45,87.13
PROD_01217,clothing_accessories,10523.0,9234.42,49,87.75
PROD_01218,kitchen_utilities,16134.94,14120.17,56,87.51
PROD_01219,kitchen_utilities,15296.89,13354.04,58,87.3
PROD_01220,baby_products,6982.02,5994.37,43,85.85
PROD_01221,pet_supplies,5402.23,4664.51,43,86.34
PROD_01222,stationery,1981.4,1615.35,41,81.53
PROD_01223,home_decor,13851.880000000001,12118.74,42,87.49
PROD_01224,clothing_accessories,12582.56,10922.25,50,86.8
PROD_01225,toys_games,5288.5,4576.51,34,86.54
PROD_01226,clothing_accessories,9708.14,8529.7,41,87.86
PROD_01227,kitchen_utilities,11375.92,9946.05,47,87.43
PROD_01228,beauty_perfumery,6196.65,5368.8,38,86.64
PROD_01229,kitchen_utilities,11359.18,9977.35,44,87.84
PROD_01230,clothing_accessories,10501.37,9245.42,54,88.04
PROD_01231,sports_leisure,21172.72,18157.12,50,85.76
PROD_01232,beauty_perfumery,7486.73,6446.34,44,86.1
PROD_01233,baby_products,7505.6,6465.17,48,86.14
PROD_01234,clothing_accessories,7996.54,6991.55,35,87.43
PROD_01235,baby_products,6901.14,6027.82,51,87.35
PROD_01236,kitchen_utilities,12736.44,11282.54,50,88.58
PROD_01237,toys_games,6561.22,5767.19,34,87.9
PROD_01238,kitchen_utilities,13882.75,12207.6,54,87.93
PROD_01239,furniture,62646.07,55051.0,44,87.88
PROD_01240,clothing_accessories,7759.72,6665.22,35,85.9
PROD_01241,clothing_accessories,10136.48,8848.38,44,87.29
PROD_01242,automotive,33195.49,29240.7,53,88.09
PROD_01243,toys_games,9307.82,8060.39,53,86.6
PROD_01244,clothing_accessories,10707.13,9534.33,50,89.05
PROD_01245,furniture,73943.77,64735.24,45,87.55
PROD_01246,sports_leisure,15287.63,13479.39,38,88.17
PROD_01247,electronics,53917.96,46791.57,46,86.78
PROD_01248,beauty_perfumery,7566.5,6637.74,43,87.73
PROD_01249,clothing_accessories,12671.67,11120.630000000001,52,87.76
PROD_01250,electronics,86273.67,75470.22,60,87.48
PROD_01251,sports_leisure,21393.12,18613.83,53,87.01
PROD_01252,furniture,97472.72,85870.97,62,88.1
PROD_01253,electronics,47106.64,41329.64,38,87.74
PROD_01254,home_decor,14294.96,12557.59,44,87.85
PROD_01255,clothing_accessories,7875.8,6755.57,41,85.78
PROD_01256,electronics,61941.24,53907.08,45,87.03
PROD_01257,electronics,71611.12,62525.45,54,87.31
PROD_01258,electronics,51990.03,46135.21,43,88.74
PROD_01259,clothing_accessories,10384.64,8898.95,46,85.69
PROD_01260,kitchen_utilities,14630.64,12856.6,53,87.87
PROD_01261,sports_leisure,23776.21,20578.03,50,86.55
PROD_01262,electronics,93879.35,83180.74,62,88.6
PROD_01263,electronics,48020.71,42475.619999999995,36,88.45
PROD_01264,clothing_accessories,10607.23,9137.72,48,86.15
PROD_01265,kitchen_utilities,11856.26,10314.6,45,87.0
PROD_01266,home_decor,11811.63,10398.78,40,88.04
PROD_01267,electronics,62025.77,54528.840000000004,40,87.91
PROD_01268,home_decor,14979.53,13136.8,51,87.7
PROD_01269,beauty_perfumery,7971.64,7000.73,51,87.82
PROD_01270,electronics,42908.87,37273.18,33,86.87
PROD_01271,furniture,57441.21,50758.61,43,88.37
PROD_01272,home_decor,12835.6,11048.79,44,86.08
PROD_01273,electronics,66946.5,58816.51,50,87.86
PROD_01274,books,4364.61,3765.27,52,86.27
PROD_01275,books,3691.07,3171.73,43,85.93
PROD_01276,furniture,58341.27,51656.52,39,88.54
PROD_01277,home_decor,11865.99,10328.08,40,87.04
PROD_01278,beauty_perfumery,6928.25,6098.46,40,88.02
PROD_01279,home_decor,12817.93,11025.61,42,86.02
PROD_01280,books,3892.17,3313.11,49,85.12
PROD_01281,beauty_perfumery,6313.24,5511.07,43,87.29
PROD_01282,electronics,82521.69,71763.02,54,86.96
PROD_01283,furniture,87842.38,77439.06999999999,56,88.16
PROD_01284,books,3183.39,2718.49,38,85.4
PROD_01285,home_decor,12232.890000000001,10617.82,39,86.8
PROD_01286,automotive,24134.48,20951.15,40,86.81
PROD_01287,health_wellness,9566.289999999999,8373.62,49,87.53
PROD_01288,electronics,53559.05,46129.35,38,86.13
PROD_01289,garden_tools,12722.2,10929.78,37,85.91
PROD_01290,sports_leisure,13378.32,11602.37,32,86.73
PROD_01291,toys_games,6819.09,5984.79,41,87.77
PROD_01292,kitchen_utilities,13609.289999999999,11767.92,47,86.47
PROD_01293,sports_leisure,15296.65,13424.699999999999,41,87.76
PROD_01294,home_decor,17198.53,15015.039999999999,53,87.3
PROD_01295,garden_tools,15455.73,13489.74,38,87.28
PROD_01296,clothing_accessories,7774.88,6798.88,35,87.45
PROD_01297,clothing_accessories,12203.91,10760.43,58,88.17
PROD_01298,home_decor,15738.43,13731.95,49,87.25
PROD_01299,health_wellness,6727.17,5900.26,38,87.71
PROD_01300,baby_products,6608.4,5794.1,42,87.68
PROD_01301,clothing_accessories,12362.88,10730.84,55,86.8
PROD_01302,automotive,24909.670000000002,21933.33,43,88.05
PROD_01303,clothing_accessories,6398.32,5611.74,31,87.71
PROD_01304,stationery,3391.39,2848.58,55,83.99
PROD_01305,furniture,66476.34,58613.72,46,88.17
PROD_01306,electronics,47287.73,40806.42,38,86.29
PROD_01307,electronics,93549.9,82374.63,62,88.05
PROD_01308,electronics,54064.8,47559.68,49,87.97
PROD_01309,clothing_accessories,10378.15,9110.64,48,87.79
PROD_01310,toys_games,8210.35,7165.74,41,87.28
PROD_01311,clothing_accessories,7946.0,6919.11,45,87.08
PROD_01312,stationery,2283.54,1886.22,41,82.6
PROD_01313,furniture,88709.79,77333.52,52,87.18
PROD_01314,books,3812.42,3254.48,46,85.37
PROD_01315,clothing_accessories,9191.02,7990.53,48,86.94
PROD_01316,automotive,24906.19,21826.85,45,87.64
PROD_01317,books,3558.04,3091.55,39,86.89
PROD_01318,automotive,26975.85,23704.27,37,87.87
PROD_01319,baby_products,7067.7699999999995,6198.54,49,87.7
PROD_01320,electronics,52164.64,45555.07,39,87.33
PROD_01321,electronics,58520.47,50529.12,42,86.34
PROD_01322,kitchen_utilities,9284.9,8073.43,34,86.95
PROD_01323,automotive,34483.32,30249.65,51,87.72
PROD_01324,beauty_perfumery,8074.67,6982.65,47,86.48
PROD_01325,home_decor,10926.55,9599.01,33,87.85
PROD_01326,furniture,78754.64,69425.49,46,88.15
PROD_01327,clothing_accessories,6260.35,5371.46,33,85.8
PROD_01328,clothing_accessories,9343.21,8101.19,44,86.71
PROD_01329,sports_leisure,24001.3,20904.93,53,87.1
PROD_01330,clothing_accessories,9413.45,8188.849999999999,43,86.99
PROD_01331,sports_leisure,17283.13,15053.49,44,87.1
PROD_01332,baby_products,7861.25,6816.53,55,86.71
PROD_01333,health_wellness,11384.48,9898.65,55,86.95
PROD_01334,baby_products,7796.14,6810.4,49,87.36
PROD_01335,kitchen_utilities,13384.1,11991.7,47,89.6
PROD_01336,home_decor,14042.7,12320.77,44,87.74
PROD_01337,kitchen_utilities,12220.28,10596.6,41,86.71
PROD_01338,garden_tools,13840.12,11960.57,50,86.42
PROD_01339,baby_products,7344.9,6325.87,45,86.13
PROD_01340,books,4967.11,4251.99,59,85.6
PROD_01341,clothing_accessories,9578.25,8245.98,46,86.09
PROD_01342,electronics,63532.28,55670.270000000004,48,87.63
PROD_01343,electronics,63673.78,56336.19,43,88.48
PROD_01344,stationery,2468.12,2077.06,38,84.16
PROD_01345,sports_leisure,20361.010000000002,18086.52,44,88.83
PROD_01346,health_wellness,8942.6,7789.87,38,87.11
PROD_01347,sports_leisure,16072.33,14026.2,35,87.27
PROD_01348,books,3245.04,2767.06,40,85.27
PROD_01349,electronics,67528.32,59472.85,52,88.07
PROD_01350,clothing_accessories,9710.51,8495.45,44,87.49
PROD_01351,sports_leisure,20954.53,18112.49,43,86.44
PROD_01352,furniture,51361.79,44946.28,31,87.51
PROD_01353,electronics,58763.84,51132.06,46,87.01
PROD_01354,toys_games,8684.61,7486.64,47,86.21
PROD_01355,home_decor,17047.85,14959.23,46,87.75
PROD_01356,kitchen_utilities,10515.22,9160.63,41,87.12
PROD_01357,electronics,62393.57,53703.38,52,86.07
PROD_01358,books,3200.36,2739.33,36,85.59
PROD_01359,clothing_accessories,8030.71,7045.27,42,87.73
PROD_01360,kitchen_utilities,14144.12,12402.2,50,87.68
PROD_01361,home_decor,18358.72,15911.84,57,86.67
PROD_01362,books,3221.05,2738.0299999999997,46,85.0
PROD_01363,baby_products,6749.8099999999995,5878.97,39,87.1
PROD_01364,electronics,68561.47,60416.38,47,88.12
PROD_01365,electronics,61035.45,53216.799999999996,46,87.19
PROD_01366,kitchen_utilities,11073.95,9747.75,43,88.02
PROD_01367,furniture,70987.2,61841.92,44,87.12
PROD_01368,clothing_accessories,9224.92,8074.6900000000005,45,87.53
PROD_01369,sports_leisure,20977.31,18348.64,43,87.47
PROD_01370,electronics,44227.54,38269.09,37,86.53
PROD_01371,clothing_accessories,5582.94,4897.15,34,87.72
PROD_01372,sports_leisure,15556.289999999999,13572.86,42,87.25
PROD_01373,health_wellness,8505.06,7525.84,39,88.49
PROD_01374,sports_leisure,24966.84,21581.2,59,86.44
PROD_01375,beauty_perfumery,8076.73,6994.13,45,86.6
PROD_01376,automotive,20062.85,17587.4,35,87.66
PROD_01377,clothing_accessories,7633.09,6470.39,43,84.77
PROD_01378,books,3069.91,2637.73,38,85.92
PROD_01379,automotive,28775.46,24917.13,43,86.59
PROD_01380,clothing_accessories,10969.54,9680.210000000001,46,88.25
PROD_01381,home_decor,9808.87,8710.01,34,88.8
PROD_01382,stationery,1789.43,1478.99,34,82.65
PROD_01383,pet_supplies,6132.37,5306.63,44,86.53
PROD_01384,clothing_accessories,8449.039999999999,7369.62,42,87.22
PROD_01385,electronics,38108.78,32988.75,28,86.56
PROD_01386,clothing_accessories,10141.710000000001,8946.3,47,88.21
PROD_01387,home_decor,17648.47,15619.59,59,88.5
PROD_01388,sports_leisure,20116.58,17644.42,42,87.71
PROD_01389,furniture,58703.89,51226.63,36,87.26
PROD_01390,automotive,22217.18,19692.66,34,88.64
PROD_01391,home_decor,15027.0,13152.52,43,87.53
PROD_01392,health_wellness,8416.24,7375.63,41,87.64
PROD_01393,electronics,69562.29,61237.95,49,88.03
PROD_01394,electronics,62588.42,54458.24,49,87.01
PROD_01395,sports_leisure,21795.52,18829.24,48,86.39
PROD_01396,electronics,69175.96,60399.520000000004,51,87.31
PROD_01397,home_decor,14124.13,12197.66,41,86.36
PROD_01398,automotive,20577.66,18003.69,34,87.49
PROD_01399,clothing_accessories,7500.17,6694.32,35,89.26
PROD_01400,books,3922.74,3330.81,56,84.91
PROD_01401,clothing_accessories,10931.71,9652.92,50,88.3
PROD_01402,electronics,51390.69,45008.99,37,87.58
PROD_01403,beauty_perfumery,5137.7,4456.01,35,86.73
PROD_01404,health_wellness,9816.33,8483.85,48,86.43
PROD_01405,home_decor,11403.44,9958.75,33,87.33
PROD_01406,furniture,74986.35,66496.75,46,88.68
PROD_01407,garden_tools,12631.4,10894.4,40,86.25
PROD_01408,kitchen_utilities,13244.48,11564.75,53,87.32
PROD_01409,clothing_accessories,9559.35,8372.38,40,87.58
PROD_01410,toys_games,9928.9,8653.88,49,87.16
PROD_01411,sports_leisure,17726.19,15295.98,41,86.29
PROD_01412,toys_games,10567.08,9321.76,54,88.22
PROD_01413,sports_leisure,15113.36,13025.67,35,86.19
PROD_01414,electronics,54694.409999999996,47807.12,45,87.41
PROD_01415,beauty_perfumery,8013.15,7007.22,45,87.45
PROD_01416,sports_leisure,21456.77,18872.33,49,87.96
PROD_01417,beauty_perfumery,8021.94,6955.88,50,86.71
PROD_01418,automotive,31045.9,26745.77,52,86.15
PROD_01419,automotive,25662.04,22580.88,38,87.99
PROD_01420,sports_leisure,18335.48,16017.449999999999,39,87.36
PROD_01421,sports_leisure,16491.41,14390.17,39,87.26
PROD_01422,beauty_perfumery,6689.74,5836.15,39,87.24
PROD_01423,beauty_perfumery,6142.94,5348.0,42,87.06
PROD_01424,baby_products,7054.5,6106.74,46,86.57
PROD_01425,furniture,83633.63,72562.04,46,86.76
PROD_01426,clothing_accessories,9588.7,8362.13,42,87.21
PROD_01427,beauty_perfumery,4384.68,3757.2599999999998,26,85.69
PROD_01428,furniture,74106.48,64988.15,48,87.7
PROD_01429,furniture,63048.89,55827.69,39,88.55
PROD_01430,beauty_perfumery,8324.67,7251.24,52,87.11
PROD_01431,electronics,54696.74,47834.520000000004,43,87.45
PROD_01432,electronics,48407.19,42738.54,37,88.29
PROD_01433,home_decor,16820.56,14428.47,50,85.78
