customer_id,total_orders,total_revenue,total_freight,total_profit,avg_order_value,first_order,last_order,recency_days,customer_lifetime_days,customer_segment
CUST_004908,7,4704.99,664.77,4040.22,361.9223076923077,2022-03-15 18:00:00,2023-11-27 02:00:00,33,621,Loyal
CUST_004909,10,11572.710000000001,1310.0,10262.710000000001,642.9283333333334,2022-08-08 01:00:00,2023-11-21 16:00:00,39,470,Loyal
CUST_004910,4,5960.45,715.14,5245.31,851.4928571428571,2023-02-24 18:00:00,2023-12-09 13:00:00,21,287,Active
CUST_004911,7,3540.8,431.42,3109.38,442.6,2022-03-06 04:00:00,2023-10-23 05:00:00,68,596,Loyal
CUST_004912,9,4872.46,617.1,4255.360000000001,406.03833333333336,2022-04-11 07:00:00,2023-11-29 15:00:00,31,597,Loyal
CUST_004913,5,3264.82,365.26,2899.56,466.40285714285716,2022-06-16 11:00:00,2023-09-12 15:00:00,109,453,Loyal
CUST_004914,11,4921.76,478.41,4443.35,351.55428571428575,2022-04-21 09:00:00,2023-12-08 12:00:00,22,596,Loyal
CUST_004915,5,3318.52,478.18,2840.34,414.815,2022-05-21 20:00:00,2023-10-15 18:00:00,76,511,Loyal
CUST_004916,10,7767.08,1194.7,6572.38,456.8870588235294,2022-02-23 00:00:00,2023-12-14 01:00:00,16,659,Loyal
CUST_004917,16,19730.67,2394.77,17335.9,822.1112499999999,2022-02-11 20:00:00,2023-11-21 23:00:00,39,648,Loyal
CUST_004918,1,228.16,19.52,208.64,228.16,2022-05-07 15:00:00,2022-05-07 15:00:00,602,0,New
CUST_004919,9,10096.26,1242.82,8853.439999999999,1009.626,2022-01-03 00:00:00,2023-12-29 03:00:00,1,725,Loyal
CUST_004920,5,2627.02,382.27,2244.75,525.404,2022-03-28 17:00:00,2023-11-29 21:00:00,31,611,Loyal
CUST_004921,4,2017.0500000000002,303.57000000000005,1713.48,403.41,2022-03-06 02:00:00,2023-12-08 02:00:00,22,642,Active
CUST_004922,10,8803.1,1126.86,7676.24,550.19375,2022-10-14 15:00:00,2023-12-19 08:00:00,11,430,Loyal
CUST_004923,9,8405.82,992.75,7413.07,494.46,2022-03-05 18:00:00,2023-11-04 00:00:00,57,608,Loyal
CUST_004924,10,10577.13,1185.64,9391.49,755.5092857142856,2022-02-23 20:00:00,2023-12-25 02:00:00,5,669,Loyal
CUST_004925,9,6372.129999999999,796.75,5575.38,354.0072222222222,2022-01-23 05:00:00,2023-09-02 10:00:00,119,587,Loyal
CUST_004926,14,15211.81,2091.57,13120.24,894.8123529411764,2022-04-06 05:00:00,2023-11-29 00:00:00,32,601,Loyal
CUST_004927,11,5773.28,680.8100000000001,5092.469999999999,412.3771428571428,2022-04-20 02:00:00,2023-12-14 14:00:00,16,603,Loyal
CUST_004928,4,4952.32,635.9599999999999,4316.36,495.23199999999997,2022-04-14 16:00:00,2023-11-06 21:00:00,54,571,Active
CUST_004929,6,3594.2999999999997,553.5300000000001,3040.77,599.05,2022-09-08 19:00:00,2023-04-11 04:00:00,263,214,Loyal
CUST_004930,16,14415.05,1646.69,12768.36,576.602,2022-02-11 12:00:00,2023-09-25 16:00:00,96,591,Loyal
CUST_004931,8,2846.51,359.97,2486.54,355.81375,2022-01-25 23:00:00,2023-07-03 14:00:00,180,523,Loyal
CUST_004932,8,2394.13,348.91,2045.22,217.64818181818183,2022-08-07 02:00:00,2023-12-30 08:00:00,0,510,Loyal
CUST_004933,7,5622.219999999999,513.89,5108.33,702.7774999999999,2022-02-15 10:00:00,2023-10-07 10:00:00,84,599,Loyal
CUST_004934,11,10132.36,1136.98,8995.380000000001,506.61800000000005,2022-01-07 21:00:00,2023-12-29 01:00:00,1,720,Loyal
CUST_004935,12,11448.44,1319.73,10128.71,497.7582608695652,2022-05-05 04:00:00,2023-12-18 20:00:00,12,592,Loyal
CUST_004936,13,5745.55,677.97,5067.58,319.19722222222225,2022-03-25 16:00:00,2023-11-28 00:00:00,33,612,Loyal
CUST_004937,7,3571.9700000000003,364.56,3207.41,396.8855555555556,2022-02-27 18:00:00,2023-12-29 17:00:00,1,669,Loyal
CUST_004938,10,6901.43,767.59,6133.84,690.143,2022-05-05 15:00:00,2023-12-15 02:00:00,15,588,Loyal
CUST_004939,9,9562.47,1054.82,8507.65,597.654375,2022-04-20 00:00:00,2023-12-03 08:00:00,27,592,Loyal
CUST_004940,5,3765.21,416.97,3348.24,470.65125,2022-08-12 20:00:00,2023-06-28 09:00:00,185,319,Loyal
CUST_004941,11,4874.99,586.0699999999999,4288.92,348.2135714285714,2022-02-25 23:00:00,2023-11-26 06:00:00,34,638,Loyal
CUST_004942,7,10748.41,1061.25,9687.16,895.7008333333333,2022-03-05 09:00:00,2023-07-30 06:00:00,153,511,Loyal
CUST_004943,7,3007.6800000000003,377.73,2629.9500000000003,273.42545454545456,2022-06-25 03:00:00,2023-05-28 16:00:00,216,337,Loyal
CUST_004944,10,9025.97,1073.35,7952.62,475.0510526315789,2022-01-17 11:00:00,2023-12-06 00:00:00,25,687,Loyal
CUST_004945,8,3201.88,359.28000000000003,2842.6,291.08,2022-03-11 07:00:00,2023-10-31 13:00:00,60,599,Loyal
CUST_004946,12,8743.41,1111.09,7632.32,380.1482608695652,2022-02-06 09:00:00,2023-12-25 10:00:00,5,687,Loyal
CUST_004947,9,10156.33,1291.19,8865.14,781.2561538461539,2022-06-10 01:00:00,2023-12-20 19:00:00,10,558,Loyal
CUST_004948,12,8687.33,1111.99,7575.34,542.958125,2022-04-17 08:00:00,2023-12-06 17:00:00,24,598,Loyal
CUST_004949,7,2643.79,296.48,2347.31,220.31583333333333,2022-05-19 12:00:00,2023-10-13 01:00:00,78,511,Loyal
CUST_004950,5,5854.2,714.31,5139.89,650.4666666666667,2022-09-24 18:00:00,2023-09-16 01:00:00,105,356,Loyal
CUST_004951,11,13740.039999999999,1493.47,12246.57,654.287619047619,2022-01-15 15:00:00,2023-10-19 02:00:00,72,641,Loyal
CUST_004952,7,4246.0,543.77,3702.23,303.2857142857143,2022-10-31 04:00:00,2023-07-29 19:00:00,154,271,Loyal
CUST_004953,9,9543.01,1368.52,8174.49,561.3535294117647,2022-06-10 17:00:00,2023-11-08 14:00:00,52,515,Loyal
CUST_004954,11,9006.97,1111.21,7895.76,450.34849999999994,2022-02-21 12:00:00,2023-06-29 17:00:00,184,493,Loyal
CUST_004955,14,14519.43,1780.54,12738.89,691.4014285714286,2022-03-06 15:00:00,2023-11-22 16:00:00,38,626,Loyal
CUST_004956,9,5692.09,538.05,5154.04,437.8530769230769,2022-01-28 09:00:00,2023-12-27 12:00:00,3,698,Loyal
CUST_004957,8,6751.87,970.2800000000001,5781.59,482.27642857142854,2022-10-17 23:00:00,2023-09-26 16:00:00,95,343,Loyal
CUST_004958,7,2648.08,281.39,2366.69,264.808,2022-09-03 18:00:00,2023-09-09 07:00:00,112,370,Loyal
CUST_004959,9,11477.119999999999,1166.99,10310.130000000001,546.5295238095238,2022-10-08 09:00:00,2023-12-06 07:00:00,24,423,Loyal
CUST_004960,7,5469.950000000001,654.23,4815.719999999999,497.26818181818186,2022-04-13 15:00:00,2023-11-19 22:00:00,41,585,Loyal
CUST_004961,8,4445.71,660.98,3784.73,341.97769230769234,2022-02-06 09:00:00,2023-11-14 23:00:00,46,646,Loyal
CUST_004962,14,8055.35,1148.93,6906.42,447.51944444444445,2022-05-19 08:00:00,2023-09-27 04:00:00,94,495,Loyal
CUST_004963,5,3476.75,530.73,2946.02,695.35,2022-01-07 08:00:00,2023-08-13 04:00:00,139,582,Loyal
CUST_004964,6,4918.29,477.55,4440.74,614.78625,2023-01-12 18:00:00,2023-12-24 00:00:00,7,345,Loyal
CUST_004965,8,2638.57,400.26,2238.31,219.88083333333336,2022-05-25 19:00:00,2023-10-11 09:00:00,80,503,Loyal
CUST_004966,5,8015.21,1045.06,6970.15,801.521,2022-08-22 19:00:00,2023-12-29 16:00:00,1,493,Loyal
CUST_004967,8,5592.18,559.09,5033.09,621.3533333333334,2022-02-16 10:00:00,2023-10-11 12:00:00,80,602,Loyal
CUST_004968,8,6640.72,894.56,5746.16,474.33714285714285,2022-03-17 21:00:00,2023-11-25 18:00:00,35,617,Loyal
CUST_004969,8,4966.38,507.17999999999995,4459.2,451.4890909090909,2022-04-17 20:00:00,2023-09-21 22:00:00,100,522,Loyal
CUST_004970,5,7451.25,705.34,6745.91,827.9166666666666,2022-06-20 10:00:00,2023-12-02 10:00:00,28,530,Loyal
CUST_004971,10,9171.050000000001,1026.55,8144.5,509.50277777777785,2022-05-21 07:00:00,2023-12-12 17:00:00,18,570,Loyal
CUST_004972,9,4909.51,629.06,4280.45,377.6546153846154,2022-01-30 22:00:00,2023-11-15 22:00:00,45,654,Loyal
CUST_004973,7,3432.19,415.59,3016.6000000000004,429.02375,2022-07-02 22:00:00,2023-11-26 08:00:00,34,511,Loyal
CUST_004974,8,5242.72,651.4499999999999,4591.27,349.5146666666667,2022-04-01 21:00:00,2023-10-05 10:00:00,86,551,Loyal
CUST_004975,7,4798.37,576.63,4221.74,479.837,2022-07-16 12:00:00,2023-11-24 17:00:00,36,496,Loyal
CUST_004976,6,9244.869999999999,1006.9100000000001,8237.960000000001,711.1438461538461,2022-09-21 12:00:00,2023-12-16 03:00:00,14,450,Loyal
CUST_004977,4,3040.25,520.1800000000001,2520.07,608.05,2022-06-10 07:00:00,2023-12-14 10:00:00,16,552,Active
CUST_004978,6,2802.51,268.51,2534.0,400.35857142857145,2022-04-24 20:00:00,2023-10-04 19:00:00,87,527,Loyal
CUST_004979,4,1337.03,179.22,1157.81,222.83833333333334,2023-06-17 21:00:00,2023-12-03 22:00:00,27,169,Active
CUST_004980,8,6573.75,845.53,5728.22,547.8125,2022-05-21 01:00:00,2023-07-19 05:00:00,164,424,Loyal
CUST_004981,5,3142.23,410.06,2732.17,448.89,2022-05-01 10:00:00,2023-10-05 03:00:00,86,521,Loyal
CUST_004982,10,7756.88,830.63,6926.25,484.805,2022-02-28 17:00:00,2023-12-14 21:00:00,16,654,Loyal
CUST_004983,5,1308.28,148.69000000000003,1159.59,218.04666666666665,2022-10-04 22:00:00,2023-12-29 22:00:00,1,451,Loyal
CUST_004984,8,10137.32,1057.8,9079.52,633.5825,2022-01-16 23:00:00,2023-12-26 05:00:00,4,708,Loyal
CUST_004985,12,8103.280000000001,1010.02,7093.26,476.6635294117647,2022-01-22 00:00:00,2023-11-21 02:00:00,39,668,Loyal
CUST_004986,6,5220.28,782.6,4437.68,580.031111111111,2022-01-05 11:00:00,2023-08-12 13:00:00,140,584,Loyal
CUST_004987,11,8422.67,824.91,7597.76,495.4511764705882,2022-08-13 18:00:00,2023-10-27 00:00:00,65,439,Loyal
CUST_004988,8,7630.42,673.66,6956.76,586.9553846153847,2022-04-03 23:00:00,2023-07-26 04:00:00,157,478,Loyal
CUST_004989,6,4435.46,610.99,3824.47,633.6371428571429,2022-04-23 20:00:00,2023-07-31 07:00:00,152,463,Loyal
CUST_004990,10,4849.51,695.9300000000001,4153.58,303.094375,2022-04-20 00:00:00,2023-11-27 00:00:00,34,586,Loyal
CUST_004991,9,7020.12,1049.23,5970.89,390.00666666666666,2022-04-18 16:00:00,2023-08-03 02:00:00,149,471,Loyal
CUST_004992,6,6789.27,782.3199999999999,6006.95,678.927,2022-06-03 12:00:00,2023-10-07 15:00:00,84,491,Loyal
CUST_004993,9,8223.19,871.24,7351.95,587.3707142857144,2022-01-05 07:00:00,2023-11-05 06:00:00,55,668,Loyal
CUST_004994,10,7496.759999999999,1142.15,6354.610000000001,340.76181818181817,2023-03-13 04:00:00,2023-12-24 08:00:00,6,286,Loyal
CUST_004995,5,2021.9099999999999,179.25,1842.6599999999999,336.98499999999996,2022-03-09 15:00:00,2023-05-24 17:00:00,220,441,Loyal
CUST_004996,6,5779.0,856.3900000000001,4922.61,481.5833333333333,2023-02-27 19:00:00,2023-12-27 17:00:00,3,302,Loyal
CUST_004997,6,6441.42,984.52,5456.9,585.5836363636364,2022-04-04 19:00:00,2023-10-01 12:00:00,90,544,Loyal
CUST_004998,10,3985.3900000000003,520.27,3465.12,306.5684615384616,2022-02-15 23:00:00,2023-12-27 12:00:00,3,679,Loyal
CUST_004999,8,2868.5099999999998,289.55,2578.96,260.77363636363634,2022-06-14 21:00:00,2023-10-03 13:00:00,88,475,Loyal
CUST_005000,8,4310.59,644.45,3666.14,431.059,2022-01-13 18:00:00,2023-12-20 12:00:00,10,705,Loyal
CUST_005001,4,4220.63,580.33,3640.3,844.126,2022-07-11 04:00:00,2023-12-07 20:00:00,23,514,Active
CUST_005002,9,7532.0199999999995,793.87,6738.15,579.3861538461538,2022-06-10 16:00:00,2023-10-24 07:00:00,67,500,Loyal
CUST_005003,8,2853.44,340.0,2513.44,285.344,2022-04-24 07:00:00,2023-10-13 19:00:00,78,537,Loyal
CUST_005004,6,4461.570000000001,394.29,4067.28,446.15700000000004,2022-07-28 22:00:00,2023-12-14 19:00:00,16,503,Loyal
CUST_005005,11,6074.09,891.4399999999999,5182.65,404.93933333333337,2022-01-05 17:00:00,2023-12-20 06:00:00,10,713,Loyal
CUST_005006,10,11015.2,1403.57,9611.63,647.9529411764706,2022-04-24 21:00:00,2023-11-05 12:00:00,55,559,Loyal
CUST_005007,8,5767.57,842.26,4925.3099999999995,524.3245454545454,2022-08-11 21:00:00,2023-12-06 06:00:00,24,481,Loyal
CUST_005008,11,9399.2,1283.91,8115.29,494.6947368421053,2022-02-13 21:00:00,2023-11-30 18:00:00,30,654,Loyal
CUST_005009,14,13971.45,1867.3600000000001,12104.09,558.8580000000001,2022-02-16 18:00:00,2023-12-26 00:00:00,5,677,Loyal
CUST_005010,16,11887.2,1662.23,10224.97,540.3272727272728,2022-01-10 10:00:00,2023-12-08 13:00:00,22,697,Loyal
CUST_005011,8,4771.860000000001,795.71,3976.15,477.18600000000004,2022-04-18 17:00:00,2023-11-26 10:00:00,34,586,Loyal
CUST_005012,7,5839.67,883.02,4956.65,834.2385714285714,2022-02-22 13:00:00,2023-11-22 22:00:00,38,638,Loyal
CUST_005013,9,4233.16,514.6300000000001,3718.5299999999997,352.7633333333333,2022-02-24 19:00:00,2023-10-24 08:00:00,67,606,Loyal
CUST_005014,8,9153.11,1113.13,8039.9800000000005,704.0853846153847,2022-01-12 15:00:00,2023-06-10 09:00:00,203,513,Loyal
CUST_005015,7,5198.070000000001,480.73,4717.34,519.807,2022-07-26 16:00:00,2023-12-01 13:00:00,29,492,Loyal
CUST_005016,7,7105.259999999999,670.79,6434.47,507.51857142857136,2022-07-01 03:00:00,2023-12-15 17:00:00,15,532,Loyal
CUST_005017,12,9588.41,1036.85,8551.56,504.6531578947368,2022-04-22 09:00:00,2023-10-06 02:00:00,85,531,Loyal
CUST_005018,5,4158.2300000000005,362.92,3795.3100000000004,519.7787500000001,2022-07-18 07:00:00,2023-06-18 19:00:00,195,335,Loyal
CUST_005019,8,7468.43,829.53,6638.9,933.55375,2022-01-01 05:00:00,2023-12-22 20:00:00,8,720,Loyal
CUST_005020,10,4082.29,516.13,3566.16,272.1526666666667,2022-08-22 10:00:00,2023-11-16 12:00:00,44,451,Loyal
CUST_005021,14,9496.48,1301.43,8195.050000000001,412.8904347826087,2022-05-23 09:00:00,2023-12-30 20:00:00,0,586,Loyal
CUST_005022,2,1128.89,183.2,945.69,282.2225,2023-10-23 10:00:00,2023-11-18 09:00:00,42,25,Active
CUST_005023,5,3884.19,636.02,3248.17,554.8842857142857,2022-04-01 04:00:00,2023-12-14 01:00:00,16,621,Loyal
CUST_005024,9,10316.4,1287.61,9028.79,606.8470588235294,2022-12-12 10:00:00,2023-11-27 04:00:00,33,349,Loyal
CUST_005025,12,10786.49,1508.31,9278.18,567.71,2022-01-26 06:00:00,2023-12-25 00:00:00,6,697,Loyal
CUST_005026,13,8778.61,1422.46,7356.150000000001,516.3888235294118,2022-02-13 13:00:00,2023-12-04 21:00:00,26,659,Loyal
CUST_005027,7,7921.65,808.69,7112.96,609.3576923076923,2022-01-02 10:00:00,2023-11-23 21:00:00,37,690,Loyal
CUST_005028,4,2572.17,213.82,2358.35,643.0425,2022-01-31 00:00:00,2023-07-05 09:00:00,178,520,Active
CUST_005029,5,5200.41,550.8299999999999,4649.58,742.9157142857142,2022-03-15 23:00:00,2023-10-02 02:00:00,89,565,Loyal
CUST_005030,8,9056.91,779.73,8277.18,503.16166666666663,2022-10-18 04:00:00,2023-11-06 14:00:00,54,384,Loyal
CUST_005031,10,11680.56,1416.67,10263.89,778.704,2022-08-03 03:00:00,2023-10-18 18:00:00,73,441,Loyal
CUST_005032,11,8397.39,852.9,7544.49,524.836875,2022-06-08 19:00:00,2023-12-16 21:00:00,14,556,Loyal
CUST_005033,11,15155.27,1641.58,13513.69,797.6457894736842,2022-01-16 23:00:00,2023-11-14 22:00:00,46,666,Loyal
CUST_005034,13,10018.67,1003.27,9015.4,400.7468,2022-09-03 16:00:00,2023-12-08 23:00:00,22,461,Loyal
CUST_005035,6,4394.54,722.18,3672.3599999999997,399.50363636363636,2022-04-12 09:00:00,2023-08-12 12:00:00,140,487,Loyal
CUST_005036,9,10978.53,1326.84,9651.69,609.9183333333334,2022-02-03 10:00:00,2023-12-10 06:00:00,20,674,Loyal
CUST_005037,9,13640.48,1572.85,12067.630000000001,757.8044444444445,2022-01-07 12:00:00,2023-12-14 21:00:00,16,706,Loyal
CUST_005038,13,10033.7,1422.5,8611.2,456.07727272727277,2022-01-09 07:00:00,2023-05-14 08:00:00,230,490,Loyal
CUST_005039,8,7655.650000000001,1069.42,6586.23,546.8321428571429,2022-05-08 08:00:00,2023-06-28 21:00:00,185,416,Loyal
CUST_005040,14,7593.07,1059.4,6533.67,399.6352631578947,2022-02-13 06:00:00,2023-10-16 16:00:00,75,610,Loyal
CUST_005041,9,5504.900000000001,733.78,4771.12,393.2071428571429,2022-04-23 13:00:00,2023-11-15 16:00:00,45,571,Loyal
CUST_005042,8,4452.55,543.77,3908.78,318.0392857142857,2022-01-29 12:00:00,2023-12-29 11:00:00,1,698,Loyal
CUST_005043,8,10053.88,1394.82,8659.06,670.2586666666666,2022-03-16 15:00:00,2023-08-26 09:00:00,126,527,Loyal
CUST_005044,7,8488.36,982.53,7505.830000000001,1061.045,2022-05-28 00:00:00,2023-07-05 19:00:00,178,403,Loyal
CUST_005045,10,6934.29,814.14,6120.150000000001,495.30642857142857,2022-02-14 21:00:00,2023-11-10 10:00:00,50,633,Loyal
CUST_005046,7,8504.68,987.9499999999999,7516.7300000000005,708.7233333333334,2022-01-09 01:00:00,2023-12-17 05:00:00,13,707,Loyal
CUST_005047,10,7303.45,1096.1100000000001,6207.34,429.61470588235295,2022-03-24 03:00:00,2023-10-12 08:00:00,79,567,Loyal
CUST_005048,9,12301.27,1485.3500000000001,10815.92,615.0635,2022-07-21 21:00:00,2023-11-25 07:00:00,35,491,Loyal
CUST_005049,14,10452.51,1287.6299999999999,9164.88,580.695,2022-03-22 10:00:00,2023-12-06 00:00:00,25,623,Loyal
CUST_005050,6,6556.12,1023.49,5532.63,819.515,2022-02-12 11:00:00,2023-09-15 01:00:00,106,579,Loyal
CUST_005051,5,3411.12,328.07,3083.05,487.30285714285714,2022-09-14 04:00:00,2023-10-23 09:00:00,68,404,Loyal
CUST_005052,10,9565.4,1215.28,8350.119999999999,683.2428571428571,2022-01-08 14:00:00,2023-12-30 02:00:00,0,720,Loyal
CUST_005053,9,7542.88,810.9,6731.98,628.5733333333334,2022-05-28 14:00:00,2023-09-16 15:00:00,105,476,Loyal
CUST_005054,4,2683.07,342.95,2340.12,335.38375,2022-04-22 10:00:00,2023-11-28 13:00:00,32,585,Active
CUST_005055,5,6936.379999999999,938.48,5997.9,990.9114285714285,2022-06-27 13:00:00,2023-10-29 05:00:00,62,488,Loyal
CUST_005056,9,7092.620000000001,859.5699999999999,6233.05,644.7836363636364,2022-06-10 05:00:00,2023-11-05 04:00:00,55,512,Loyal
CUST_005057,6,3674.46,367.31,3307.15,408.2733333333333,2022-01-25 08:00:00,2023-11-06 18:00:00,54,650,Loyal
CUST_005058,11,4093.4,416.94,3676.46,292.3857142857143,2022-04-12 15:00:00,2023-11-22 03:00:00,38,588,Loyal
CUST_005059,11,4705.36,547.33,4158.030000000001,336.09714285714284,2022-01-18 23:00:00,2023-11-26 02:00:00,34,676,Loyal
CUST_005060,8,6808.28,851.93,5956.35,756.4755555555555,2022-03-23 23:00:00,2023-09-05 09:00:00,116,530,Loyal
CUST_005061,10,8571.51,1006.71,7564.8,571.434,2022-12-01 02:00:00,2023-11-15 21:00:00,45,349,Loyal
CUST_005062,6,7171.539999999999,1155.38,6016.16,896.4424999999999,2023-06-10 04:00:00,2023-12-26 12:00:00,4,199,Loyal
CUST_005063,10,8052.900000000001,1137.04,6915.86,619.4538461538461,2022-03-11 03:00:00,2023-11-13 02:00:00,47,611,Loyal
CUST_005064,7,5990.66,641.48,5349.18,665.6288888888889,2022-11-20 04:00:00,2023-12-27 14:00:00,3,402,Loyal
CUST_005065,11,10199.25,1357.5,8841.75,536.8026315789474,2022-05-12 19:00:00,2023-12-29 03:00:00,1,595,Loyal
CUST_005066,5,1261.43,115.88,1145.55,252.286,2022-01-01 00:00:00,2023-12-17 23:00:00,13,715,Loyal
CUST_005067,9,2820.02,441.90999999999997,2378.11,235.00166666666667,2022-02-01 17:00:00,2023-12-27 16:00:00,3,693,Loyal
CUST_005068,12,14257.55,1893.81,12363.74,792.0861111111111,2022-01-18 06:00:00,2023-12-16 06:00:00,14,697,Loyal
CUST_005069,11,8059.52,1026.81,7032.71,503.72,2022-07-06 01:00:00,2023-12-25 09:00:00,5,537,Loyal
CUST_005070,11,8302.529999999999,1036.15,7266.38,436.9752631578947,2022-12-29 23:00:00,2023-12-08 07:00:00,22,343,Loyal
CUST_005071,6,5415.4,753.97,4661.43,601.7111111111111,2022-02-19 18:00:00,2023-12-09 13:00:00,21,657,Loyal
CUST_005072,7,1919.7199999999998,256.53,1663.19,274.24571428571426,2022-03-22 14:00:00,2023-05-10 13:00:00,234,413,Loyal
CUST_005073,5,2520.05,353.36,2166.69,315.00625,2022-10-13 08:00:00,2023-11-16 07:00:00,44,398,Loyal
CUST_005074,10,12244.31,1596.69,10647.62,720.2535294117647,2022-01-25 12:00:00,2023-12-30 18:00:00,0,704,Loyal
CUST_005075,7,6057.6,598.04,5459.56,432.6857142857143,2022-01-10 23:00:00,2023-09-29 14:00:00,92,626,Loyal
CUST_005076,7,5228.19,772.4,4455.79,522.819,2022-01-08 17:00:00,2023-07-30 13:00:00,153,567,Loyal
CUST_005077,8,4026.8,547.71,3479.09,402.68,2022-03-28 13:00:00,2023-10-28 07:00:00,63,578,Loyal
CUST_005078,8,8174.64,1096.05,7078.59,743.1490909090909,2022-03-05 12:00:00,2023-11-22 13:00:00,38,627,Loyal
CUST_005079,8,10784.189999999999,1122.49,9661.7,770.2992857142856,2022-09-11 07:00:00,2023-12-15 13:00:00,15,460,Loyal
CUST_005080,6,5924.92,703.52,5221.4,592.492,2022-01-12 09:00:00,2023-12-10 02:00:00,20,696,Loyal
CUST_005081,10,6538.21,999.38,5538.83,502.9392307692308,2022-03-29 23:00:00,2023-12-03 14:00:00,27,613,Loyal
CUST_005082,7,5540.89,698.44,4842.450000000001,503.71727272727276,2022-07-30 02:00:00,2023-12-19 05:00:00,11,507,Loyal
CUST_005083,7,6888.3099999999995,731.89,6156.42,459.22066666666666,2022-03-24 19:00:00,2023-10-01 22:00:00,90,556,Loyal
CUST_005084,10,7726.45,831.99,6894.46,515.0966666666667,2022-08-10 17:00:00,2023-09-26 04:00:00,95,411,Loyal
CUST_005085,8,7271.26,915.86,6355.4,661.0236363636363,2022-03-24 20:00:00,2023-10-23 05:00:00,68,577,Loyal
CUST_005086,6,4332.099999999999,641.97,3690.13,722.0166666666665,2022-06-11 17:00:00,2023-08-31 21:00:00,121,446,Loyal
CUST_005087,14,13986.73,1535.61,12451.12,608.1186956521739,2022-05-20 08:00:00,2023-11-21 08:00:00,39,550,Loyal
CUST_005088,8,7853.01,871.3199999999999,6981.69,523.534,2022-04-20 08:00:00,2023-12-29 04:00:00,1,617,Loyal
CUST_005089,7,6497.37,935.5899999999999,5561.78,649.737,2022-04-15 11:00:00,2023-11-02 10:00:00,58,565,Loyal
CUST_005090,9,11432.28,1194.9,10237.380000000001,544.3942857142857,2022-03-14 18:00:00,2023-12-01 22:00:00,29,627,Loyal
CUST_005091,12,11599.33,1399.55,10199.779999999999,773.2886666666667,2022-07-04 07:00:00,2023-10-01 23:00:00,90,454,Loyal
CUST_005092,6,6599.53,681.04,5918.49,507.6561538461538,2022-09-09 18:00:00,2023-11-23 05:00:00,37,439,Loyal
CUST_005093,4,5638.14,495.64,5142.5,939.69,2022-02-20 01:00:00,2023-10-10 03:00:00,81,597,Active
CUST_005094,8,5129.83,733.6800000000001,4396.15,341.9886666666667,2022-04-17 23:00:00,2023-12-14 17:00:00,16,605,Loyal
CUST_005095,8,10705.59,1283.3300000000002,9422.26,764.6850000000001,2022-06-12 03:00:00,2023-12-26 17:00:00,4,562,Loyal
CUST_005096,2,627.0,117.84,509.1599999999999,209.0,2022-03-19 18:00:00,2023-11-25 09:00:00,35,615,Active
CUST_005097,8,8398.37,1018.4300000000001,7379.94,839.8370000000001,2022-04-28 18:00:00,2023-12-05 06:00:00,25,585,Loyal
CUST_005098,8,7781.41,725.19,7056.219999999999,518.7606666666667,2022-01-10 21:00:00,2023-12-12 17:00:00,18,700,Loyal
CUST_005099,14,12002.32,1382.79,10619.53,444.53037037037035,2022-01-22 14:00:00,2023-12-01 11:00:00,29,677,Loyal
CUST_005100,11,10517.03,1146.58,9370.45,618.6488235294119,2022-01-15 11:00:00,2023-11-20 13:00:00,40,674,Loyal
CUST_005101,8,6229.58,641.16,5588.42,479.1984615384615,2022-04-10 01:00:00,2023-08-10 19:00:00,142,487,Loyal
CUST_005102,10,10128.53,1315.63,8812.9,533.0805263157895,2022-02-26 09:00:00,2023-12-16 03:00:00,14,657,Loyal
CUST_005103,9,6525.99,851.9399999999999,5674.05,501.99923076923073,2022-02-08 18:00:00,2023-12-23 01:00:00,7,682,Loyal
CUST_005104,11,9966.88,1276.97,8689.91,711.92,2022-05-04 17:00:00,2023-08-30 12:00:00,122,482,Loyal
CUST_005105,12,7036.21,1065.63,5970.58,469.0806666666667,2022-07-28 09:00:00,2023-12-20 08:00:00,10,509,Loyal
CUST_005106,14,10644.91,1667.29,8977.62,483.85954545454547,2022-03-15 22:00:00,2023-07-20 11:00:00,163,491,Loyal
CUST_005107,8,5351.88,742.08,4609.8,535.188,2022-12-15 09:00:00,2023-12-17 08:00:00,13,366,Loyal
CUST_005108,6,6692.15,685.76,6006.39,669.2149999999999,2022-11-23 16:00:00,2023-11-14 16:00:00,46,356,Loyal
CUST_005109,8,6817.69,893.63,5924.06,524.4376923076923,2022-01-02 06:00:00,2023-07-04 17:00:00,179,548,Loyal
CUST_005110,6,3823.5899999999997,566.0899999999999,3257.5,424.8433333333333,2022-04-10 02:00:00,2023-12-15 19:00:00,15,614,Loyal
CUST_005111,7,7866.5,851.65,7014.85,715.1363636363636,2022-04-19 06:00:00,2023-12-19 09:00:00,11,609,Loyal
CUST_005112,10,10054.3,1404.45,8649.85,773.4076923076923,2022-03-09 17:00:00,2023-08-20 01:00:00,132,528,Loyal
CUST_005113,17,12333.9,1639.5800000000002,10694.32,536.2565217391304,2022-03-06 00:00:00,2023-12-27 07:00:00,3,661,Loyal
CUST_005114,9,8036.9400000000005,928.4100000000001,7108.530000000001,574.0671428571429,2022-07-21 15:00:00,2023-08-09 14:00:00,143,383,Loyal
CUST_005115,11,10734.17,1509.16,9225.01,596.3427777777778,2022-06-15 14:00:00,2023-10-13 18:00:00,78,485,Loyal
