order_id,payment_value,payment_type,payment_installments
ORD_0065622,958.5400000000001,boleto,1
ORD_0065623,241.64,debit_card,10
ORD_0065624,392.76,voucher,1
ORD_0065625,13.29,credit_card,3
ORD_0065626,291.11,boleto,3
ORD_0065627,374.84000000000003,credit_card,3
ORD_0065628,615.37,credit_card,6
ORD_0065629,4534.7,boleto,6
ORD_0065630,2492.43,credit_card,6
ORD_0065631,717.02,boleto,3
ORD_0065632,265.28,credit_card,1
ORD_0065633,168.65,voucher,10
ORD_0065634,733.35,credit_card,1
ORD_0065635,220.76,boleto,2
ORD_0065636,367.92,credit_card,1
ORD_0065637,657.14,credit_card,2
ORD_0065638,120.6,credit_card,1
ORD_0065639,30.91,voucher,10
ORD_0065640,655.27,boleto,1
ORD_0065641,302.28,credit_card,6
ORD_0065642,1172.66,credit_card,3
ORD_0065643,350.18,voucher,6
ORD_0065644,2471.0499999999997,credit_card,1
ORD_0065645,452.77,boleto,10
ORD_0065646,386.44000000000005,credit_card,1
ORD_0065647,4041.74,credit_card,1
ORD_0065648,2397.8999999999996,debit_card,2
ORD_0065649,96.45,credit_card,1
ORD_0065650,2080.0,boleto,1
ORD_0065651,498.74,credit_card,3
ORD_0065652,358.67,credit_card,1
ORD_0065653,350.81,credit_card,3
ORD_0065654,665.5,credit_card,10
ORD_0065655,238.47,credit_card,1
ORD_0065656,273.62,voucher,3
ORD_0065657,254.86,credit_card,3
ORD_0065658,227.83,credit_card,1
ORD_0065659,67.01,voucher,3
ORD_0065660,2302.23,boleto,3
ORD_0065661,289.17,voucher,2
ORD_0065662,788.0699999999999,credit_card,3
ORD_0065663,1856.5,credit_card,1
ORD_0065664,297.59,credit_card,1
ORD_0065665,2421.71,credit_card,3
ORD_0065666,2403.11,credit_card,2
ORD_0065667,650.03,credit_card,12
ORD_0065668,955.5899999999999,credit_card,3
ORD_0065669,72.56,credit_card,6
ORD_0065670,3020.46,credit_card,6
ORD_0065671,1408.22,debit_card,1
ORD_0065672,486.84,boleto,3
ORD_0065673,2310.22,credit_card,2
ORD_0065674,574.56,credit_card,1
ORD_0065675,393.64,debit_card,6
ORD_0065676,457.36,credit_card,1
ORD_0065677,1296.26,boleto,2
ORD_0065678,391.35,credit_card,1
ORD_0065679,2511.82,credit_card,10
ORD_0065680,1176.12,credit_card,2
ORD_0065681,108.05,credit_card,1
ORD_0065682,57.69,credit_card,1
ORD_0065683,200.93,credit_card,10
ORD_0065684,212.89,credit_card,1
ORD_0065685,377.66999999999996,credit_card,3
ORD_0065686,1926.6999999999998,credit_card,6
ORD_0065687,893.9,boleto,3
ORD_0065688,512.3,credit_card,3
ORD_0065689,206.38,credit_card,1
ORD_0065690,154.26,credit_card,3
ORD_0065691,1781.43,credit_card,2
ORD_0065692,2992.81,debit_card,6
ORD_0065693,2993.98,credit_card,10
ORD_0065694,1029.34,credit_card,3
ORD_0065695,1587.49,boleto,3
ORD_0065696,455.24,credit_card,2
ORD_0065697,469.84,credit_card,3
ORD_0065698,3380.7,credit_card,6
ORD_0065699,185.69,credit_card,6
ORD_0065700,654.51,boleto,2
ORD_0065701,1821.08,credit_card,6
ORD_0065702,527.91,credit_card,1
ORD_0065703,517.31,voucher,1
ORD_0065704,730.78,credit_card,1
ORD_0065705,79.55,credit_card,10
ORD_0065706,122.42,debit_card,6
ORD_0065707,1623.24,credit_card,2
ORD_0065708,246.0,debit_card,3
ORD_0065709,597.49,debit_card,1
ORD_0065710,1596.36,credit_card,6
ORD_0065711,408.99,credit_card,2
ORD_0065712,1857.89,credit_card,1
ORD_0065713,2023.04,credit_card,1
ORD_0065714,1094.8,credit_card,3
ORD_0065715,108.21,debit_card,3
ORD_0065716,92.81,debit_card,6
ORD_0065717,198.2,voucher,12
ORD_0065718,365.55,credit_card,2
ORD_0065719,243.14,debit_card,10
ORD_0065720,696.23,boleto,2
ORD_0065721,167.61,credit_card,6
ORD_0065722,792.29,credit_card,2
ORD_0065723,1689.48,boleto,1
ORD_0065724,899.92,boleto,3
ORD_0065725,723.15,voucher,2
ORD_0065726,1376.64,credit_card,1
ORD_0065727,99.18,credit_card,3
ORD_0065728,1015.07,voucher,12
ORD_0065729,342.0,credit_card,10
ORD_0065730,86.76,boleto,2
ORD_0065731,1156.6,credit_card,1
ORD_0065732,310.7,credit_card,3
ORD_0065733,123.43,credit_card,10
ORD_0065734,943.6500000000001,boleto,1
ORD_0065735,540.1899999999999,credit_card,6
ORD_0065736,731.06,credit_card,10
ORD_0065737,301.63,credit_card,3
ORD_0065738,408.3,voucher,1
ORD_0065739,1466.0,credit_card,1
ORD_0065740,776.1099999999999,credit_card,2
ORD_0065741,823.54,boleto,1
ORD_0065742,3193.44,voucher,2
ORD_0065743,637.76,debit_card,10
ORD_0065744,64.52,debit_card,2
ORD_0065745,27.4,credit_card,10
ORD_0065746,889.61,credit_card,1
ORD_0065747,1317.85,debit_card,2
ORD_0065748,206.22,credit_card,2
ORD_0065749,1667.6,credit_card,1
ORD_0065750,525.3,debit_card,6
ORD_0065751,903.17,voucher,1
ORD_0065752,2250.4300000000003,debit_card,10
ORD_0065753,300.07,boleto,10
ORD_0065754,638.5,credit_card,3
ORD_0065755,391.04,debit_card,6
ORD_0065756,637.85,credit_card,1
ORD_0065757,598.21,voucher,1
ORD_0065758,741.4,voucher,1
ORD_0065759,277.4,debit_card,6
ORD_0065760,1136.95,credit_card,1
ORD_0065761,102.1,credit_card,1
ORD_0065762,423.42,credit_card,10
ORD_0065763,1535.41,voucher,1
ORD_0065764,85.57,debit_card,1
ORD_0065765,769.09,credit_card,1
ORD_0065766,3011.05,credit_card,3
ORD_0065767,377.93,credit_card,3
ORD_0065768,214.77,credit_card,1
ORD_0065769,3034.83,credit_card,2
ORD_0065770,3336.41,debit_card,2
ORD_0065771,147.37,credit_card,12
ORD_0065772,891.22,boleto,1
ORD_0065773,2093.25,credit_card,12
ORD_0065774,2542.97,boleto,1
ORD_0065775,243.29999999999998,boleto,3
ORD_0065776,321.54,credit_card,3
ORD_0065777,400.51,credit_card,1
ORD_0065778,279.74,credit_card,3
ORD_0065779,2868.1400000000003,credit_card,1
ORD_0065780,215.91,boleto,3
ORD_0065781,1628.5,credit_card,3
ORD_0065782,244.27,credit_card,1
ORD_0065783,169.24,credit_card,2
ORD_0065784,839.98,credit_card,3
ORD_0065785,136.8,credit_card,1
ORD_0065786,797.3100000000001,credit_card,12
ORD_0065787,44.77,boleto,3
ORD_0065788,608.0,credit_card,1
ORD_0065789,113.82,credit_card,1
ORD_0065790,252.18,credit_card,1
ORD_0065791,2465.8,voucher,12
ORD_0065792,663.15,credit_card,1
ORD_0065793,814.39,credit_card,2
ORD_0065794,377.18,credit_card,1
ORD_0065795,249.06,credit_card,1
ORD_0065796,481.29,voucher,1
ORD_0065797,1409.8899999999999,credit_card,1
ORD_0065798,1961.79,credit_card,10
ORD_0065799,779.31,credit_card,10
ORD_0065800,468.75,credit_card,12
ORD_0065801,668.42,credit_card,3
ORD_0065802,123.69,credit_card,10
ORD_0065803,79.22,credit_card,1
ORD_0065804,4314.73,voucher,1
ORD_0065805,887.74,debit_card,1
ORD_0065806,3591.64,credit_card,12
ORD_0065807,931.42,credit_card,3
ORD_0065808,1094.19,credit_card,6
ORD_0065809,797.51,credit_card,1
ORD_0065810,673.9,credit_card,1
ORD_0065811,383.49,boleto,2
ORD_0065812,1357.76,credit_card,1
ORD_0065813,3210.86,credit_card,1
ORD_0065814,17.29,credit_card,1
ORD_0065815,413.52,boleto,1
ORD_0065816,3140.1400000000003,debit_card,12
ORD_0065817,872.9,boleto,10
ORD_0065818,60.96,credit_card,1
ORD_0065819,3159.87,debit_card,1
ORD_0065820,136.95,credit_card,1
ORD_0065821,319.59999999999997,credit_card,1
ORD_0065822,463.32,credit_card,1
ORD_0065823,1990.52,credit_card,1
ORD_0065824,969.6400000000001,credit_card,1
ORD_0065825,2006.55,credit_card,2
ORD_0065826,3364.41,boleto,3
ORD_0065827,1912.4100000000003,credit_card,1
ORD_0065828,95.03,debit_card,1
ORD_0065829,85.57,credit_card,2
ORD_0065830,760.99,boleto,1
ORD_0065831,2128.15,credit_card,3
ORD_0065832,210.42,credit_card,6
ORD_0065833,321.11,credit_card,1
ORD_0065834,749.92,voucher,1
ORD_0065835,217.91,credit_card,3
ORD_0065836,124.92,credit_card,6
ORD_0065837,1593.3999999999999,boleto,1
ORD_0065838,568.39,debit_card,3
ORD_0065839,117.76,credit_card,3
ORD_0065840,1612.47,credit_card,3
ORD_0065841,2985.52,voucher,3
ORD_0065842,164.47,debit_card,1
ORD_0065843,237.82,credit_card,1
ORD_0065844,390.93,credit_card,1
ORD_0065845,183.31,credit_card,1
ORD_0065846,506.81,debit_card,1
ORD_0065847,127.72,credit_card,2
ORD_0065848,155.84,debit_card,2
ORD_0065849,1241.67,boleto,1
ORD_0065850,194.27,credit_card,1
ORD_0065851,538.46,credit_card,2
ORD_0065852,370.06,boleto,10
ORD_0065853,90.88,credit_card,1
ORD_0065854,499.7,credit_card,1
ORD_0065855,335.43,boleto,1
ORD_0065856,3803.08,debit_card,1
ORD_0065857,506.13,credit_card,1
ORD_0065858,2496.16,voucher,2
ORD_0065859,770.85,credit_card,1
ORD_0065860,2889.71,credit_card,1
ORD_0065861,296.7,voucher,1
ORD_0065862,715.9300000000001,credit_card,1
ORD_0065863,42.02,credit_card,10
ORD_0065864,76.63,credit_card,1
ORD_0065865,3367.38,credit_card,3
ORD_0065866,1414.91,credit_card,3
ORD_0065867,48.0,boleto,1
ORD_0065868,1107.65,credit_card,10
ORD_0065869,374.23,credit_card,6
ORD_0065870,437.57,debit_card,1
ORD_0065871,1094.92,credit_card,1
ORD_0065872,84.35,credit_card,6
ORD_0065873,389.88,credit_card,1
ORD_0065874,576.88,voucher,3
ORD_0065875,29.57,credit_card,12
ORD_0065876,393.05,credit_card,2
ORD_0065877,2186.45,boleto,3
ORD_0065878,982.12,credit_card,1
ORD_0065879,523.55,boleto,1
ORD_0065880,1131.95,debit_card,12
ORD_0065881,92.08,credit_card,10
ORD_0065882,449.01,debit_card,10
ORD_0065883,2087.38,debit_card,1
ORD_0065884,2427.74,credit_card,2
ORD_0065885,37.46,credit_card,2
ORD_0065886,384.61,boleto,6
ORD_0065887,260.24,credit_card,1
ORD_0065888,2641.34,credit_card,6
ORD_0065889,693.29,credit_card,6
ORD_0065890,4305.889999999999,credit_card,3
ORD_0065891,345.56,credit_card,1
ORD_0065892,264.66,credit_card,3
ORD_0065893,574.88,voucher,6
ORD_0065894,191.05,boleto,3
ORD_0065895,405.52,credit_card,3
ORD_0065896,62.18,credit_card,1
ORD_0065897,270.1,credit_card,1
ORD_0065898,1304.04,debit_card,10
ORD_0065899,520.36,credit_card,12
ORD_0065900,1110.03,boleto,2
ORD_0065901,44.51,credit_card,2
ORD_0065902,2494.5,credit_card,2
ORD_0065903,2419.71,boleto,3
ORD_0065904,90.68,credit_card,6
ORD_0065905,147.11,boleto,6
ORD_0065906,286.9,boleto,3
ORD_0065907,41.55,debit_card,1
ORD_0065908,1000.9,boleto,1
ORD_0065909,126.42,boleto,1
ORD_0065910,382.02,credit_card,1
ORD_0065911,1429.93,credit_card,1
ORD_0065912,4528.900000000001,credit_card,6
ORD_0065913,2158.56,boleto,1
ORD_0065914,691.37,credit_card,6
ORD_0065915,118.18,boleto,1
ORD_0065916,242.88,voucher,3
ORD_0065917,344.63,credit_card,3
ORD_0065918,100.97,debit_card,1
ORD_0065919,413.54,credit_card,6
ORD_0065920,209.37,credit_card,12
ORD_0065921,1385.6100000000001,boleto,10
ORD_0065922,676.37,credit_card,10
ORD_0065923,148.35,credit_card,3
ORD_0065924,344.52,credit_card,6
ORD_0065925,463.57000000000005,debit_card,3
ORD_0065926,496.07,credit_card,1
ORD_0065927,341.71,boleto,12
ORD_0065928,3798.4800000000005,credit_card,6
ORD_0065929,116.32,credit_card,10
ORD_0065930,1316.91,credit_card,2
ORD_0065931,99.71,credit_card,1
ORD_0065932,514.95,credit_card,12
ORD_0065933,564.5699999999999,voucher,6
ORD_0065934,2723.32,debit_card,6
ORD_0065935,195.28,boleto,1
ORD_0065936,219.89,credit_card,1
ORD_0065937,731.33,debit_card,6
ORD_0065938,2244.07,debit_card,1
ORD_0065939,171.59,boleto,3
ORD_0065940,2058.58,boleto,2
ORD_0065941,538.08,credit_card,1
ORD_0065942,119.21,boleto,10
ORD_0065943,793.35,credit_card,3
ORD_0065944,126.44,debit_card,1
ORD_0065945,472.95,credit_card,1
ORD_0065946,348.62,credit_card,6
ORD_0065947,588.11,credit_card,1
ORD_0065948,99.99,voucher,3
ORD_0065949,278.01,boleto,3
ORD_0065950,254.15,credit_card,1
ORD_0065951,416.54,boleto,1
ORD_0065952,735.64,voucher,6
ORD_0065953,1935.74,credit_card,12
ORD_0065954,920.9300000000001,credit_card,2
ORD_0065955,86.46,boleto,3
ORD_0065956,78.05,voucher,10
ORD_0065957,450.28,credit_card,2
ORD_0065958,596.89,debit_card,1
ORD_0065959,508.94000000000005,boleto,1
ORD_0065960,4574.12,credit_card,2
ORD_0065961,1229.59,credit_card,1
ORD_0065962,210.43,voucher,3
ORD_0065963,255.19,credit_card,1
ORD_0065964,788.6600000000001,voucher,3
ORD_0065965,246.84,debit_card,1
ORD_0065966,99.04,boleto,3
ORD_0065967,182.16,credit_card,1
ORD_0065968,626.8299999999999,debit_card,1
ORD_0065969,2811.68,boleto,1
ORD_0065970,2923.65,credit_card,1
ORD_0065971,2519.42,credit_card,12
ORD_0065972,497.68,boleto,1
ORD_0065973,277.87,boleto,6
ORD_0065974,1165.71,voucher,3
ORD_0065975,2274.04,debit_card,1
ORD_0065976,530.3,credit_card,6
ORD_0065977,523.42,credit_card,3
ORD_0065978,163.17,credit_card,3
ORD_0065979,253.75,credit_card,1
ORD_0065980,116.26,credit_card,10
ORD_0065981,2036.06,credit_card,2
ORD_0065982,261.09,boleto,2
ORD_0065983,74.6,credit_card,1
ORD_0065984,767.34,voucher,6
ORD_0065985,37.19,credit_card,1
ORD_0065986,393.5,boleto,1
ORD_0065987,566.54,credit_card,3
ORD_0065988,207.54,credit_card,6
ORD_0065989,456.59,voucher,1
ORD_0065990,763.34,boleto,1
ORD_0065991,129.28,credit_card,6
ORD_0065992,340.74,credit_card,3
ORD_0065993,476.08,credit_card,6
ORD_0065994,684.1800000000001,credit_card,1
ORD_0065995,1788.33,boleto,3
ORD_0065996,125.47,credit_card,2
ORD_0065997,2162.45,credit_card,2
ORD_0065998,1032.98,credit_card,2
ORD_0065999,256.33,debit_card,1
ORD_0066000,51.1,debit_card,3
ORD_0066001,149.13,boleto,3
ORD_0066002,399.21,credit_card,10
ORD_0066003,2443.2,credit_card,6
ORD_0066004,547.6,credit_card,10
ORD_0066005,104.56,debit_card,6
ORD_0066006,2386.73,credit_card,2
ORD_0066007,297.78,credit_card,1
ORD_0066008,1415.75,credit_card,10
ORD_0066009,31.81,credit_card,12
ORD_0066010,45.24,credit_card,3
ORD_0066011,47.87,debit_card,3
ORD_0066012,2018.35,credit_card,1
ORD_0066013,349.19,boleto,1
ORD_0066014,993.93,credit_card,10
ORD_0066015,276.37,credit_card,1
ORD_0066016,70.52,boleto,1
ORD_0066017,411.73,credit_card,1
ORD_0066018,135.82,voucher,2
ORD_0066019,133.63,credit_card,2
ORD_0066020,2331.91,credit_card,3
ORD_0066021,665.02,voucher,1
ORD_0066022,1094.85,credit_card,10
ORD_0066023,329.83,credit_card,2
ORD_0066024,2414.34,debit_card,1
ORD_0066025,1097.12,credit_card,10
ORD_0066026,2487.97,boleto,6
ORD_0066027,1002.84,credit_card,6
ORD_0066028,1635.1299999999999,boleto,1
ORD_0066029,894.29,credit_card,10
ORD_0066030,1477.88,boleto,1
ORD_0066031,515.45,credit_card,3
ORD_0066032,1905.21,debit_card,1
ORD_0066033,77.51,boleto,12
ORD_0066034,328.66,boleto,3
ORD_0066035,543.87,boleto,1
ORD_0066036,473.89,voucher,6
ORD_0066037,282.7,credit_card,6
ORD_0066038,2529.3899999999994,voucher,2
ORD_0066039,720.89,boleto,2
ORD_0066040,663.86,credit_card,3
ORD_0066041,2811.74,credit_card,10
ORD_0066042,850.48,debit_card,2
ORD_0066043,1012.95,credit_card,3
ORD_0066044,424.58,credit_card,10
ORD_0066045,432.32,credit_card,6
ORD_0066046,34.42,voucher,2
ORD_0066047,439.01,boleto,2
ORD_0066048,758.31,credit_card,6
ORD_0066049,277.0,credit_card,12
ORD_0066050,369.17,debit_card,1
ORD_0066051,52.02,credit_card,3
ORD_0066052,1381.37,boleto,1
ORD_0066053,289.73,credit_card,12
ORD_0066054,819.1700000000001,credit_card,3
ORD_0066055,3229.38,credit_card,1
ORD_0066056,93.78,boleto,2
ORD_0066057,93.37,boleto,6
ORD_0066058,172.44,credit_card,10
ORD_0066059,361.23,credit_card,1
ORD_0066060,294.5,credit_card,10
ORD_0066061,1106.77,credit_card,6
ORD_0066062,726.59,voucher,12
ORD_0066063,600.06,credit_card,3
ORD_0066064,79.73,credit_card,6
ORD_0066065,1212.54,credit_card,2
ORD_0066066,1077.3600000000001,credit_card,1
ORD_0066067,992.86,credit_card,1
ORD_0066068,1010.1500000000001,credit_card,10
ORD_0066069,316.94,credit_card,3
ORD_0066070,2859.07,boleto,1
ORD_0066071,1856.1200000000001,credit_card,3
ORD_0066072,515.24,credit_card,1
ORD_0066073,1739.62,credit_card,12
ORD_0066074,299.69,boleto,3
ORD_0066075,359.62,credit_card,1
ORD_0066076,243.79,credit_card,12
ORD_0066077,377.02,credit_card,1
ORD_0066078,926.98,credit_card,6
ORD_0066079,818.05,voucher,1
ORD_0066080,712.37,credit_card,1
ORD_0066081,76.46,credit_card,10
ORD_0066082,382.82,boleto,1
ORD_0066083,49.08,credit_card,10
ORD_0066084,402.24,boleto,10
ORD_0066085,40.0,voucher,1
ORD_0066086,1276.26,boleto,2
ORD_0066087,222.54,credit_card,1
ORD_0066088,1114.11,credit_card,3
ORD_0066089,3381.32,boleto,3
ORD_0066090,39.35,voucher,3
ORD_0066091,407.22,boleto,3
ORD_0066092,3219.0,credit_card,1
ORD_0066093,2095.1800000000003,credit_card,1
ORD_0066094,1240.94,credit_card,1
ORD_0066095,396.56,credit_card,1
ORD_0066096,252.92,boleto,2
ORD_0066097,257.0,debit_card,6
ORD_0066098,119.98,credit_card,1
ORD_0066099,281.1,credit_card,2
ORD_0066100,440.02,credit_card,1
ORD_0066101,1278.61,credit_card,1
ORD_0066102,1678.04,voucher,10
ORD_0066103,488.47,debit_card,6
ORD_0066104,354.8,credit_card,2
ORD_0066105,527.33,credit_card,1
ORD_0066106,217.37,credit_card,2
ORD_0066107,59.69,boleto,1
ORD_0066108,407.07000000000005,credit_card,2
ORD_0066109,404.69,debit_card,1
ORD_0066110,542.9,credit_card,6
ORD_0066111,718.67,credit_card,1
ORD_0066112,342.5,voucher,2
ORD_0066113,378.5,boleto,1
ORD_0066114,101.08,credit_card,1
ORD_0066115,36.73,credit_card,2
ORD_0066116,1945.08,credit_card,1
ORD_0066117,242.07,credit_card,1
ORD_0066118,547.61,credit_card,3
ORD_0066119,226.14,credit_card,6
ORD_0066120,339.69,boleto,12
ORD_0066121,388.85,credit_card,2
ORD_0066122,2681.0,debit_card,3
ORD_0066123,675.6700000000001,debit_card,1
ORD_0066124,470.29999999999995,credit_card,2
ORD_0066125,349.17,credit_card,1
ORD_0066126,148.68,boleto,6
ORD_0066127,1478.87,credit_card,1
ORD_0066128,544.25,boleto,6
ORD_0066129,177.05,credit_card,6
ORD_0066130,267.35,credit_card,1
ORD_0066131,2005.36,credit_card,1
ORD_0066132,488.13,boleto,10
ORD_0066133,273.01,boleto,2
ORD_0066134,279.55,credit_card,2
ORD_0066135,200.72,credit_card,6
ORD_0066136,936.61,debit_card,2
ORD_0066137,1459.72,debit_card,1
ORD_0066138,280.28,boleto,3
ORD_0066139,53.95,credit_card,2
ORD_0066140,349.98,credit_card,1
ORD_0066141,495.43,voucher,1
ORD_0066142,110.03,credit_card,1
ORD_0066143,23.29,debit_card,1
ORD_0066144,433.82,debit_card,1
ORD_0066145,791.16,credit_card,6
ORD_0066146,4328.82,credit_card,3
ORD_0066147,98.96,credit_card,1
ORD_0066148,55.78,credit_card,10
ORD_0066149,2460.58,credit_card,1
ORD_0066150,326.16,boleto,10
ORD_0066151,106.65,debit_card,1
ORD_0066152,101.34,credit_card,1
ORD_0066153,1102.52,voucher,6
ORD_0066154,120.76,credit_card,1
ORD_0066155,199.77,voucher,2
ORD_0066156,30.08,credit_card,1
ORD_0066157,165.48,credit_card,10
ORD_0066158,1933.66,credit_card,6
ORD_0066159,3386.79,credit_card,6
ORD_0066160,502.7,credit_card,3
ORD_0066161,105.54,voucher,2
ORD_0066162,621.76,debit_card,10
ORD_0066163,2205.19,credit_card,3
ORD_0066164,92.78,credit_card,1
ORD_0066165,395.15,credit_card,2
ORD_0066166,1403.84,credit_card,6
ORD_0066167,460.38,credit_card,2
ORD_0066168,414.0,credit_card,2
ORD_0066169,674.58,credit_card,3
ORD_0066170,138.49,credit_card,1
ORD_0066171,1087.47,credit_card,3
ORD_0066172,93.29,boleto,3
ORD_0066173,605.02,boleto,10
ORD_0066174,153.32,boleto,1
ORD_0066175,390.16,credit_card,1
ORD_0066176,1020.1899999999999,credit_card,2
ORD_0066177,182.63,boleto,2
ORD_0066178,2055.89,credit_card,1
ORD_0066179,247.28000000000003,credit_card,3
ORD_0066180,426.63,boleto,1
ORD_0066181,296.26,voucher,6
ORD_0066182,328.09,credit_card,2
ORD_0066183,1973.3799999999999,boleto,10
ORD_0066184,484.9,credit_card,1
ORD_0066185,103.01,boleto,12
ORD_0066186,1763.73,voucher,1
ORD_0066187,595.28,debit_card,10
ORD_0066188,1700.06,credit_card,3
ORD_0066189,511.9,credit_card,6
ORD_0066190,473.16999999999996,debit_card,6
ORD_0066191,227.42,boleto,3
ORD_0066192,230.62,credit_card,1
ORD_0066193,621.19,credit_card,12
ORD_0066194,34.25,credit_card,10
ORD_0066195,344.48,boleto,6
ORD_0066196,2218.78,credit_card,3
ORD_0066197,374.89,debit_card,1
ORD_0066198,456.55,credit_card,2
ORD_0066199,564.0500000000001,credit_card,2
ORD_0066200,1689.38,boleto,3
ORD_0066201,277.41,boleto,1
ORD_0066202,354.32,boleto,6
ORD_0066203,50.86,credit_card,6
ORD_0066204,748.05,credit_card,1
ORD_0066205,1022.74,credit_card,1
ORD_0066206,1198.0,boleto,1
ORD_0066207,1242.91,debit_card,3
ORD_0066208,1886.09,debit_card,6
ORD_0066209,138.91,credit_card,6
ORD_0066210,136.6,credit_card,3
ORD_0066211,371.99,credit_card,10
ORD_0066212,53.09,voucher,3
ORD_0066213,2206.26,boleto,6
ORD_0066214,161.22,credit_card,1
ORD_0066215,193.95,credit_card,10
ORD_0066216,38.92,credit_card,10
ORD_0066217,326.83,credit_card,10
ORD_0066218,199.86,credit_card,2
ORD_0066219,206.73,credit_card,1
ORD_0066220,412.46,credit_card,10
ORD_0066221,800.66,credit_card,3
ORD_0066222,753.05,credit_card,2
ORD_0066223,416.48,boleto,6
ORD_0066224,340.41,credit_card,10
ORD_0066225,742.6,debit_card,6
ORD_0066226,382.02,credit_card,2
ORD_0066227,157.44,credit_card,1
ORD_0066228,299.29,boleto,10
ORD_0066229,387.73,debit_card,1
ORD_0066230,45.54,credit_card,1
ORD_0066231,229.96,credit_card,6
ORD_0066232,396.28,credit_card,3
ORD_0066233,321.28,boleto,2
ORD_0066234,484.81,debit_card,3
ORD_0066235,37.32,boleto,1
ORD_0066236,2402.17,voucher,1
ORD_0066237,244.89,credit_card,1
ORD_0066238,515.44,boleto,10
ORD_0066239,218.70000000000002,boleto,1
ORD_0066240,129.95,credit_card,1
ORD_0066241,2346.06,credit_card,10
ORD_0066242,2460.37,boleto,1
ORD_0066243,273.71,boleto,2
ORD_0066244,1000.97,credit_card,1
ORD_0066245,90.48,credit_card,12
ORD_0066246,187.21,credit_card,2
ORD_0066247,99.68,credit_card,10
ORD_0066248,2500.96,boleto,1
ORD_0066249,370.37,credit_card,2
ORD_0066250,504.29,credit_card,1
ORD_0066251,167.88,credit_card,2
ORD_0066252,305.3,credit_card,1
ORD_0066253,1840.15,credit_card,1
ORD_0066254,152.15,credit_card,1
ORD_0066255,101.1,debit_card,2
ORD_0066256,51.34,credit_card,2
ORD_0066257,201.27,credit_card,1
ORD_0066258,733.52,boleto,2
ORD_0066259,764.46,boleto,1
ORD_0066260,35.4,credit_card,1
ORD_0066261,275.75,credit_card,1
ORD_0066262,2336.71,credit_card,1
ORD_0066263,142.44,credit_card,1
ORD_0066264,991.97,boleto,1
ORD_0066265,57.56,credit_card,2
ORD_0066266,387.78,credit_card,2
ORD_0066267,292.75,credit_card,2
ORD_0066268,722.69,credit_card,12
ORD_0066269,247.07999999999998,credit_card,2
ORD_0066270,594.81,boleto,1
ORD_0066271,395.02,voucher,2
ORD_0066272,335.81,boleto,1
ORD_0066273,84.87,voucher,1
ORD_0066274,1533.55,credit_card,6
ORD_0066275,1129.62,credit_card,6
ORD_0066276,58.98,credit_card,3
ORD_0066277,204.0,credit_card,12
ORD_0066278,2990.08,boleto,1
ORD_0066279,231.48,credit_card,1
ORD_0066280,192.21,credit_card,2
ORD_0066281,249.87,boleto,1
ORD_0066282,278.1,credit_card,10
ORD_0066283,68.98,boleto,3
ORD_0066284,48.16,credit_card,2
ORD_0066285,78.09,credit_card,1
ORD_0066286,1656.8500000000001,boleto,1
ORD_0066287,34.52,credit_card,3
ORD_0066288,523.59,boleto,1
ORD_0066289,96.54,boleto,6
ORD_0066290,3543.96,voucher,2
ORD_0066291,338.94,credit_card,1
ORD_0066292,1649.46,credit_card,1
ORD_0066293,140.68,credit_card,1
ORD_0066294,2441.96,voucher,1
ORD_0066295,3745.54,voucher,3
ORD_0066296,1168.0,voucher,12
ORD_0066297,57.4,credit_card,6
ORD_0066298,236.49,credit_card,1
ORD_0066299,73.87,credit_card,1
ORD_0066300,317.67,debit_card,1
ORD_0066301,438.1,credit_card,10
ORD_0066302,348.19,credit_card,1
ORD_0066303,486.2,credit_card,2
ORD_0066304,488.93,debit_card,10
ORD_0066305,2146.83,credit_card,6
ORD_0066306,283.11,credit_card,12
ORD_0066307,2285.9,credit_card,1
ORD_0066308,165.46,credit_card,10
ORD_0066309,680.46,credit_card,1
ORD_0066310,1682.45,boleto,1
ORD_0066311,1295.05,credit_card,10
ORD_0066312,262.91,credit_card,1
ORD_0066313,595.16,credit_card,1
ORD_0066314,40.82,boleto,12
ORD_0066315,1389.46,debit_card,1
ORD_0066316,611.49,debit_card,1
ORD_0066317,2643.5,debit_card,6
ORD_0066318,843.8299999999999,boleto,1
ORD_0066319,2521.05,credit_card,2
ORD_0066320,80.11,credit_card,1
ORD_0066321,73.44,credit_card,6
ORD_0066322,52.28,credit_card,6
ORD_0066323,293.21000000000004,credit_card,3
ORD_0066324,388.73,credit_card,3
ORD_0066325,810.53,boleto,10
ORD_0066326,319.97,credit_card,3
ORD_0066327,4837.03,credit_card,1
ORD_0066328,968.21,debit_card,1
ORD_0066329,439.61,debit_card,10
ORD_0066330,3381.71,credit_card,3
ORD_0066331,325.86,credit_card,6
ORD_0066332,2923.6,credit_card,1
ORD_0066333,339.95,voucher,2
ORD_0066334,221.23,credit_card,1
ORD_0066335,511.49,boleto,1
ORD_0066336,1069.28,credit_card,1
ORD_0066337,565.87,credit_card,6
ORD_0066338,380.03,boleto,1
ORD_0066339,34.67,boleto,1
ORD_0066340,958.0799999999999,credit_card,1
ORD_0066341,444.88,voucher,2
ORD_0066342,189.29,credit_card,3
ORD_0066343,1076.21,credit_card,1
ORD_0066344,256.40999999999997,credit_card,3
ORD_0066345,641.13,credit_card,1
