review_id,order_id,review_score
REV_0042560,ORD_0099889,5
REV_0042561,ORD_0036555,4
REV_0042562,ORD_0059241,5
REV_0042563,ORD_0062388,3
REV_0042564,ORD_0067400,5
REV_0042565,ORD_0064038,5
REV_0042566,ORD_0011129,3
REV_0042567,ORD_0097429,5
REV_0042568,ORD_0057411,5
REV_0042569,ORD_0047752,4
REV_0042570,ORD_0076284,3
REV_0042571,ORD_0076425,5
REV_0042572,ORD_0020523,1
REV_0042573,ORD_0033419,4
REV_0042574,ORD_0038299,5
REV_0042575,ORD_0090389,5
REV_0042576,ORD_0077902,5
REV_0042577,ORD_0077853,5
REV_0042578,ORD_0041348,5
REV_0042579,ORD_0095964,3
REV_0042580,ORD_0055383,5
REV_0042581,ORD_0018453,4
REV_0042582,ORD_0032346,4
REV_0042583,ORD_0073137,5
REV_0042584,ORD_0049479,3
REV_0042585,ORD_0062963,4
REV_0042586,ORD_0064998,5
REV_0042587,ORD_0084799,5
REV_0042588,ORD_0063093,5
REV_0042589,ORD_0055232,5
REV_0042590,ORD_0084326,4
REV_0042591,ORD_0096598,4
REV_0042592,ORD_0020265,5
REV_0042593,ORD_0082364,5
REV_0042594,ORD_0096491,3
REV_0042595,ORD_0061319,3
REV_0042596,ORD_0062115,2
REV_0042597,ORD_0037052,4
REV_0042598,ORD_0021600,5
REV_0042599,ORD_0064333,5
REV_0042600,ORD_0038794,5
REV_0042601,ORD_0074305,5
REV_0042602,ORD_0096901,5
REV_0042603,ORD_0033322,4
REV_0042604,ORD_0009782,5
REV_0042605,ORD_0033377,2
REV_0042606,ORD_0053556,5
REV_0042607,ORD_0071552,2
REV_0042608,ORD_0037421,5
REV_0042609,ORD_0080777,2
REV_0042610,ORD_0080296,5
REV_0042611,ORD_0020446,4
REV_0042612,ORD_0064241,5
REV_0042613,ORD_0033301,5
REV_0042614,ORD_0000480,5
REV_0042615,ORD_0075466,2
REV_0042616,ORD_0024688,4
REV_0042617,ORD_0022668,3
REV_0042618,ORD_0046087,5
REV_0042619,ORD_0062286,5
REV_0042620,ORD_0087188,5
REV_0042621,ORD_0033860,5
REV_0042622,ORD_0083223,5
REV_0042623,ORD_0035549,5
REV_0042624,ORD_0062814,4
REV_0042625,ORD_0039879,4
REV_0042626,ORD_0036677,3
REV_0042627,ORD_0042762,5
REV_0042628,ORD_0079999,4
REV_0042629,ORD_0061094,4
REV_0042630,ORD_0069502,3
REV_0042631,ORD_0029702,1
REV_0042632,ORD_0093489,5
REV_0042633,ORD_0022883,3
REV_0042634,ORD_0085657,1
REV_0042635,ORD_0037254,2
REV_0042636,ORD_0036575,5
REV_0042637,ORD_0010739,5
REV_0042638,ORD_0067143,5
REV_0042639,ORD_0098560,3
REV_0042640,ORD_0065492,4
REV_0042641,ORD_0011097,5
REV_0042642,ORD_0032688,5
REV_0042643,ORD_0013658,4
REV_0042644,ORD_0011770,2
REV_0042645,ORD_0061723,3
REV_0042646,ORD_0052232,4
REV_0042647,ORD_0048316,5
REV_0042648,ORD_0058172,4
REV_0042649,ORD_0089029,2
REV_0042650,ORD_0021923,4
REV_0042651,ORD_0051755,5
REV_0042652,ORD_0008236,2
REV_0042653,ORD_0042861,4
REV_0042654,ORD_0059820,4
REV_0042655,ORD_0033881,3
REV_0042656,ORD_0037710,5
REV_0042657,ORD_0070227,4
REV_0042658,ORD_0051496,5
REV_0042659,ORD_0011239,5
REV_0042660,ORD_0077036,5
REV_0042661,ORD_0036459,5
REV_0042662,ORD_0033739,3
REV_0042663,ORD_0094548,4
REV_0042664,ORD_0099257,4
REV_0042665,ORD_0033951,5
REV_0042666,ORD_0098874,5
REV_0042667,ORD_0065483,5
REV_0042668,ORD_0064388,1
REV_0042669,ORD_0035212,5
REV_0042670,ORD_0024571,3
REV_0042671,ORD_0072667,5
REV_0042672,ORD_0087761,5
REV_0042673,ORD_0020970,5
REV_0042674,ORD_0062855,5
REV_0042675,ORD_0054513,5
REV_0042676,ORD_0098843,2
REV_0042677,ORD_0060241,4
REV_0042678,ORD_0011512,5
REV_0042679,ORD_0042117,5
REV_0042680,ORD_0082668,5
REV_0042681,ORD_0074323,1
REV_0042682,ORD_0038920,3
REV_0042683,ORD_0083398,4
REV_0042684,ORD_0067097,4
REV_0042685,ORD_0055177,5
REV_0042686,ORD_0087262,5
REV_0042687,ORD_0054401,5
REV_0042688,ORD_0096621,4
REV_0042689,ORD_0024909,5
REV_0042690,ORD_0084728,5
REV_0042691,ORD_0098844,4
REV_0042692,ORD_0070646,5
REV_0042693,ORD_0082643,5
REV_0042694,ORD_0038360,2
REV_0042695,ORD_0043912,3
REV_0042696,ORD_0054740,5
REV_0042697,ORD_0003801,5
REV_0042698,ORD_0030039,3
REV_0042699,ORD_0042630,5
REV_0042700,ORD_0093167,1
REV_0042701,ORD_0051239,5
REV_0042702,ORD_0080323,5
REV_0042703,ORD_0037209,3
REV_0042704,ORD_0002836,5
REV_0042705,ORD_0099337,2
REV_0042706,ORD_0077606,5
REV_0042707,ORD_0013663,4
REV_0042708,ORD_0026324,3
REV_0042709,ORD_0042334,4
REV_0042710,ORD_0068268,5
REV_0042711,ORD_0046147,4
REV_0042712,ORD_0012865,5
REV_0042713,ORD_0086314,5
REV_0042714,ORD_0062593,5
REV_0042715,ORD_0029249,3
REV_0042716,ORD_0003549,5
REV_0042717,ORD_0017129,5
REV_0042718,ORD_0022269,5
REV_0042719,ORD_0055480,3
REV_0042720,ORD_0033421,4
REV_0042721,ORD_0050633,5
REV_0042722,ORD_0048308,5
REV_0042723,ORD_0015689,4
REV_0042724,ORD_0088804,4
REV_0042725,ORD_0021048,5
REV_0042726,ORD_0056399,3
REV_0042727,ORD_0078423,4
REV_0042728,ORD_0045320,3
REV_0042729,ORD_0008803,5
REV_0042730,ORD_0031982,4
REV_0042731,ORD_0024761,5
REV_0042732,ORD_0082150,5
REV_0042733,ORD_0009831,5
REV_0042734,ORD_0036765,1
REV_0042735,ORD_0084207,5
REV_0042736,ORD_0083206,4
REV_0042737,ORD_0039020,5
REV_0042738,ORD_0041928,5
REV_0042739,ORD_0063440,5
REV_0042740,ORD_0028029,5
REV_0042741,ORD_0080737,5
REV_0042742,ORD_0076652,2
REV_0042743,ORD_0015699,4
REV_0042744,ORD_0028131,5
REV_0042745,ORD_0037145,5
REV_0042746,ORD_0059658,5
REV_0042747,ORD_0047146,1
REV_0042748,ORD_0067190,4
REV_0042749,ORD_0021157,4
REV_0042750,ORD_0047025,3
REV_0042751,ORD_0086670,4
REV_0042752,ORD_0077068,4
REV_0042753,ORD_0041987,5
REV_0042754,ORD_0037648,5
REV_0042755,ORD_0005757,5
REV_0042756,ORD_0098020,5
REV_0042757,ORD_0075160,5
REV_0042758,ORD_0062548,1
REV_0042759,ORD_0094397,5
REV_0042760,ORD_0034134,4
REV_0042761,ORD_0087462,5
REV_0042762,ORD_0053912,2
REV_0042763,ORD_0063227,4
REV_0042764,ORD_0013345,4
REV_0042765,ORD_0043092,4
REV_0042766,ORD_0059215,5
REV_0042767,ORD_0097315,4
REV_0042768,ORD_0042313,1
REV_0042769,ORD_0058816,5
REV_0042770,ORD_0097009,5
REV_0042771,ORD_0047684,5
REV_0042772,ORD_0040248,4
REV_0042773,ORD_0031152,5
REV_0042774,ORD_0001307,3
REV_0042775,ORD_0079571,4
REV_0042776,ORD_0072903,5
REV_0042777,ORD_0048564,4
REV_0042778,ORD_0021358,5
REV_0042779,ORD_0087634,4
REV_0042780,ORD_0049984,4
REV_0042781,ORD_0086410,3
REV_0042782,ORD_0023192,4
REV_0042783,ORD_0017888,5
REV_0042784,ORD_0057725,4
REV_0042785,ORD_0033181,5
REV_0042786,ORD_0089896,5
REV_0042787,ORD_0021437,1
REV_0042788,ORD_0045624,5
REV_0042789,ORD_0015085,5
REV_0042790,ORD_0012049,4
REV_0042791,ORD_0064656,3
REV_0042792,ORD_0073755,2
REV_0042793,ORD_0003205,4
REV_0042794,ORD_0077943,2
REV_0042795,ORD_0086641,5
REV_0042796,ORD_0070672,4
REV_0042797,ORD_0076916,5
REV_0042798,ORD_0001578,2
REV_0042799,ORD_0045083,5
REV_0042800,ORD_0055346,5
REV_0042801,ORD_0065544,5
REV_0042802,ORD_0084312,4
REV_0042803,ORD_0091440,4
REV_0042804,ORD_0083321,2
REV_0042805,ORD_0013220,4
REV_0042806,ORD_0056347,5
REV_0042807,ORD_0075256,4
REV_0042808,ORD_0035227,5
REV_0042809,ORD_0078453,2
REV_0042810,ORD_0069589,4
REV_0042811,ORD_0002259,4
REV_0042812,ORD_0002648,3
REV_0042813,ORD_0004560,5
REV_0042814,ORD_0049544,4
REV_0042815,ORD_0098945,3
REV_0042816,ORD_0024282,5
REV_0042817,ORD_0010036,4
REV_0042818,ORD_0097859,5
REV_0042819,ORD_0027972,4
REV_0042820,ORD_0020077,4
REV_0042821,ORD_0026197,1
REV_0042822,ORD_0076198,1
REV_0042823,ORD_0045755,4
REV_0042824,ORD_0032159,4
REV_0042825,ORD_0048959,5
REV_0042826,ORD_0025561,1
REV_0042827,ORD_0076876,5
REV_0042828,ORD_0095302,5
REV_0042829,ORD_0049853,3
REV_0042830,ORD_0038315,5
REV_0042831,ORD_0093290,3
REV_0042832,ORD_0073346,1
REV_0042833,ORD_0081693,1
REV_0042834,ORD_0090445,2
REV_0042835,ORD_0032976,4
REV_0042836,ORD_0018617,5
REV_0042837,ORD_0037011,5
REV_0042838,ORD_0042758,4
REV_0042839,ORD_0038630,1
REV_0042840,ORD_0015855,5
REV_0042841,ORD_0048686,1
REV_0042842,ORD_0091924,5
REV_0042843,ORD_0058148,3
REV_0042844,ORD_0008561,1
REV_0042845,ORD_0075261,5
REV_0042846,ORD_0038800,5
REV_0042847,ORD_0012471,5
REV_0042848,ORD_0091013,4
REV_0042849,ORD_0089745,5
REV_0042850,ORD_0010473,4
REV_0042851,ORD_0069686,5
REV_0042852,ORD_0087189,3
REV_0042853,ORD_0014069,4
REV_0042854,ORD_0004595,4
REV_0042855,ORD_0036767,4
REV_0042856,ORD_0090960,3
REV_0042857,ORD_0009822,4
REV_0042858,ORD_0070278,5
REV_0042859,ORD_0091127,4
REV_0042860,ORD_0005957,5
REV_0042861,ORD_0079251,2
REV_0042862,ORD_0053208,5
REV_0042863,ORD_0024645,4
REV_0042864,ORD_0026122,5
REV_0042865,ORD_0068892,5
REV_0042866,ORD_0007319,1
REV_0042867,ORD_0044278,1
REV_0042868,ORD_0081608,4
REV_0042869,ORD_0063747,5
REV_0042870,ORD_0040189,1
REV_0042871,ORD_0090161,5
REV_0042872,ORD_0013413,5
REV_0042873,ORD_0067204,4
REV_0042874,ORD_0057171,5
REV_0042875,ORD_0078225,3
REV_0042876,ORD_0010827,5
REV_0042877,ORD_0002418,4
REV_0042878,ORD_0038023,3
REV_0042879,ORD_0023143,2
REV_0042880,ORD_0018314,5
REV_0042881,ORD_0018971,4
REV_0042882,ORD_0008233,5
REV_0042883,ORD_0030604,4
REV_0042884,ORD_0008830,1
REV_0042885,ORD_0061044,5
REV_0042886,ORD_0069280,5
REV_0042887,ORD_0071954,3
REV_0042888,ORD_0002063,1
REV_0042889,ORD_0091289,4
REV_0042890,ORD_0001454,4
REV_0042891,ORD_0065240,3
REV_0042892,ORD_0001523,2
REV_0042893,ORD_0033792,5
REV_0042894,ORD_0034929,5
REV_0042895,ORD_0014762,3
REV_0042896,ORD_0044107,4
REV_0042897,ORD_0073553,4
REV_0042898,ORD_0050966,5
REV_0042899,ORD_0053542,3
REV_0042900,ORD_0084177,5
REV_0042901,ORD_0071790,5
REV_0042902,ORD_0089041,1
REV_0042903,ORD_0075290,5
REV_0042904,ORD_0029650,4
REV_0042905,ORD_0064606,3
REV_0042906,ORD_0047442,5
REV_0042907,ORD_0019499,5
REV_0042908,ORD_0021089,5
REV_0042909,ORD_0053869,4
REV_0042910,ORD_0063498,5
REV_0042911,ORD_0024096,4
REV_0042912,ORD_0094455,5
REV_0042913,ORD_0029469,5
REV_0042914,ORD_0043379,5
REV_0042915,ORD_0009556,1
REV_0042916,ORD_0015589,3
REV_0042917,ORD_0088035,3
REV_0042918,ORD_0041361,5
REV_0042919,ORD_0080259,5
REV_0042920,ORD_0035882,5
REV_0042921,ORD_0064533,2
REV_0042922,ORD_0072264,2
REV_0042923,ORD_0091286,5
REV_0042924,ORD_0002075,5
REV_0042925,ORD_0050925,4
REV_0042926,ORD_0051081,5
REV_0042927,ORD_0042150,5
REV_0042928,ORD_0068526,5
REV_0042929,ORD_0029236,5
REV_0042930,ORD_0017400,5
REV_0042931,ORD_0037412,5
REV_0042932,ORD_0082248,5
REV_0042933,ORD_0022614,5
REV_0042934,ORD_0012218,5
REV_0042935,ORD_0074646,4
REV_0042936,ORD_0042530,4
REV_0042937,ORD_0029100,4
REV_0042938,ORD_0080419,5
REV_0042939,ORD_0095704,4
REV_0042940,ORD_0031126,5
REV_0042941,ORD_0037153,4
REV_0042942,ORD_0016543,5
REV_0042943,ORD_0062005,1
REV_0042944,ORD_0091131,4
REV_0042945,ORD_0022485,4
REV_0042946,ORD_0010131,5
REV_0042947,ORD_0071329,5
REV_0042948,ORD_0064841,4
REV_0042949,ORD_0016218,3
REV_0042950,ORD_0060290,3
REV_0042951,ORD_0069830,4
REV_0042952,ORD_0072692,5
REV_0042953,ORD_0077062,2
REV_0042954,ORD_0005086,5
REV_0042955,ORD_0076896,5
REV_0042956,ORD_0038651,3
REV_0042957,ORD_0045778,5
REV_0042958,ORD_0060962,5
REV_0042959,ORD_0043104,5
REV_0042960,ORD_0095880,5
REV_0042961,ORD_0004702,4
REV_0042962,ORD_0034416,3
REV_0042963,ORD_0060830,5
REV_0042964,ORD_0019352,5
REV_0042965,ORD_0086774,4
REV_0042966,ORD_0067193,5
REV_0042967,ORD_0021531,5
REV_0042968,ORD_0028990,5
REV_0042969,ORD_0021530,4
REV_0042970,ORD_0009675,5
REV_0042971,ORD_0087779,5
REV_0042972,ORD_0010814,5
REV_0042973,ORD_0083957,5
REV_0042974,ORD_0029613,5
REV_0042975,ORD_0033020,5
REV_0042976,ORD_0080636,5
REV_0042977,ORD_0009479,2
REV_0042978,ORD_0067754,3
REV_0042979,ORD_0060721,4
REV_0042980,ORD_0074515,5
REV_0042981,ORD_0058309,5
REV_0042982,ORD_0075938,5
REV_0042983,ORD_0078911,4
REV_0042984,ORD_0051599,2
REV_0042985,ORD_0089900,4
REV_0042986,ORD_0076149,5
REV_0042987,ORD_0024487,3
REV_0042988,ORD_0086927,5
REV_0042989,ORD_0074396,5
REV_0042990,ORD_0099991,3
REV_0042991,ORD_0080679,3
REV_0042992,ORD_0096517,5
REV_0042993,ORD_0018667,5
REV_0042994,ORD_0014750,5
REV_0042995,ORD_0053161,4
REV_0042996,ORD_0055548,5
REV_0042997,ORD_0058046,5
REV_0042998,ORD_0082553,4
REV_0042999,ORD_0074862,5
REV_0043000,ORD_0025552,5
REV_0043001,ORD_0020426,4
REV_0043002,ORD_0019019,3
REV_0043003,ORD_0090704,4
REV_0043004,ORD_0097990,5
REV_0043005,ORD_0075078,2
REV_0043006,ORD_0049993,3
REV_0043007,ORD_0059711,5
REV_0043008,ORD_0091315,3
REV_0043009,ORD_0060796,5
REV_0043010,ORD_0067787,4
REV_0043011,ORD_0059957,5
REV_0043012,ORD_0090134,5
REV_0043013,ORD_0036240,4
REV_0043014,ORD_0072513,3
REV_0043015,ORD_0081807,5
REV_0043016,ORD_0007509,4
REV_0043017,ORD_0007279,4
REV_0043018,ORD_0001629,4
REV_0043019,ORD_0021840,5
REV_0043020,ORD_0056381,5
REV_0043021,ORD_0059852,5
REV_0043022,ORD_0054541,1
REV_0043023,ORD_0003553,4
REV_0043024,ORD_0058905,4
REV_0043025,ORD_0088595,5
REV_0043026,ORD_0060979,4
REV_0043027,ORD_0054077,3
REV_0043028,ORD_0092752,2
REV_0043029,ORD_0004931,5
REV_0043030,ORD_0097418,5
REV_0043031,ORD_0030187,5
REV_0043032,ORD_0010415,1
REV_0043033,ORD_0030044,4
REV_0043034,ORD_0076247,5
REV_0043035,ORD_0036582,1
REV_0043036,ORD_0044932,5
REV_0043037,ORD_0042520,1
REV_0043038,ORD_0072400,1
REV_0043039,ORD_0079321,2
REV_0043040,ORD_0001425,5
REV_0043041,ORD_0021782,1
REV_0043042,ORD_0075190,5
REV_0043043,ORD_0060135,1
REV_0043044,ORD_0018799,5
REV_0043045,ORD_0095538,5
REV_0043046,ORD_0038642,5
REV_0043047,ORD_0041981,5
REV_0043048,ORD_0014811,5
REV_0043049,ORD_0035048,3
REV_0043050,ORD_0041638,4
REV_0043051,ORD_0078901,5
REV_0043052,ORD_0096034,5
REV_0043053,ORD_0091172,4
REV_0043054,ORD_0045419,5
REV_0043055,ORD_0065930,5
REV_0043056,ORD_0098859,5
REV_0043057,ORD_0028731,4
REV_0043058,ORD_0054449,1
REV_0043059,ORD_0039117,3
REV_0043060,ORD_0008243,4
REV_0043061,ORD_0081828,5
REV_0043062,ORD_0027550,5
REV_0043063,ORD_0067807,5
REV_0043064,ORD_0066996,4
REV_0043065,ORD_0067864,4
REV_0043066,ORD_0015970,4
REV_0043067,ORD_0009798,4
REV_0043068,ORD_0061013,5
REV_0043069,ORD_0081456,4
REV_0043070,ORD_0063912,5
REV_0043071,ORD_0088438,5
REV_0043072,ORD_0027093,1
REV_0043073,ORD_0045321,5
REV_0043074,ORD_0098837,4
REV_0043075,ORD_0066336,5
REV_0043076,ORD_0075910,3
REV_0043077,ORD_0049079,5
REV_0043078,ORD_0041269,4
REV_0043079,ORD_0044404,5
REV_0043080,ORD_0021560,4
REV_0043081,ORD_0065050,5
REV_0043082,ORD_0011022,4
REV_0043083,ORD_0078545,4
REV_0043084,ORD_0069534,5
REV_0043085,ORD_0024413,1
REV_0043086,ORD_0070113,2
REV_0043087,ORD_0088247,1
REV_0043088,ORD_0043509,4
REV_0043089,ORD_0071055,3
REV_0043090,ORD_0091072,4
REV_0043091,ORD_0054688,5
REV_0043092,ORD_0020043,4
REV_0043093,ORD_0068367,5
REV_0043094,ORD_0001963,4
REV_0043095,ORD_0013613,1
REV_0043096,ORD_0049440,4
REV_0043097,ORD_0044414,5
REV_0043098,ORD_0040370,3
REV_0043099,ORD_0077801,5
REV_0043100,ORD_0085346,1
REV_0043101,ORD_0093173,1
REV_0043102,ORD_0099024,5
REV_0043103,ORD_0001509,5
REV_0043104,ORD_0052565,4
REV_0043105,ORD_0038254,5
REV_0043106,ORD_0086149,5
REV_0043107,ORD_0066139,5
REV_0043108,ORD_0014410,3
REV_0043109,ORD_0099864,5
REV_0043110,ORD_0044571,5
REV_0043111,ORD_0050108,3
REV_0043112,ORD_0080106,2
REV_0043113,ORD_0053271,5
REV_0043114,ORD_0096321,2
REV_0043115,ORD_0071046,4
REV_0043116,ORD_0063049,2
REV_0043117,ORD_0063202,4
REV_0043118,ORD_0072253,2
REV_0043119,ORD_0052238,4
REV_0043120,ORD_0038831,4
REV_0043121,ORD_0015993,4
REV_0043122,ORD_0047610,4
REV_0043123,ORD_0049585,5
REV_0043124,ORD_0036945,3
REV_0043125,ORD_0062714,3
REV_0043126,ORD_0059246,5
REV_0043127,ORD_0016436,5
REV_0043128,ORD_0035828,4
REV_0043129,ORD_0068738,1
REV_0043130,ORD_0056577,5
REV_0043131,ORD_0001327,5
REV_0043132,ORD_0003280,5
REV_0043133,ORD_0026190,5
REV_0043134,ORD_0037928,3
REV_0043135,ORD_0075803,4
REV_0043136,ORD_0019341,3
REV_0043137,ORD_0093286,5
REV_0043138,ORD_0048792,5
REV_0043139,ORD_0072795,5
REV_0043140,ORD_0035999,2
REV_0043141,ORD_0044063,5
REV_0043142,ORD_0049651,5
REV_0043143,ORD_0094308,5
REV_0043144,ORD_0074594,4
REV_0043145,ORD_0095286,5
REV_0043146,ORD_0068450,3
REV_0043147,ORD_0089309,4
REV_0043148,ORD_0058214,5
REV_0043149,ORD_0036409,3
REV_0043150,ORD_0000504,5
REV_0043151,ORD_0072272,5
REV_0043152,ORD_0050294,5
REV_0043153,ORD_0065643,4
REV_0043154,ORD_0025948,2
REV_0043155,ORD_0096228,4
REV_0043156,ORD_0061398,4
REV_0043157,ORD_0014113,2
REV_0043158,ORD_0053573,5
REV_0043159,ORD_0033614,3
REV_0043160,ORD_0028152,2
REV_0043161,ORD_0093049,5
REV_0043162,ORD_0097008,4
REV_0043163,ORD_0041822,4
REV_0043164,ORD_0076644,4
REV_0043165,ORD_0009315,4
REV_0043166,ORD_0004980,1
REV_0043167,ORD_0083421,5
REV_0043168,ORD_0066929,5
REV_0043169,ORD_0006361,4
REV_0043170,ORD_0039322,5
REV_0043171,ORD_0041566,1
REV_0043172,ORD_0041092,4
REV_0043173,ORD_0032477,3
REV_0043174,ORD_0019056,4
REV_0043175,ORD_0095369,5
REV_0043176,ORD_0026442,4
REV_0043177,ORD_0017759,3
REV_0043178,ORD_0099480,5
REV_0043179,ORD_0045760,4
REV_0043180,ORD_0096242,5
REV_0043181,ORD_0099948,4
REV_0043182,ORD_0006609,2
REV_0043183,ORD_0032461,5
REV_0043184,ORD_0072214,5
REV_0043185,ORD_0025744,5
REV_0043186,ORD_0029348,4
REV_0043187,ORD_0073501,4
REV_0043188,ORD_0096329,4
REV_0043189,ORD_0027468,5
REV_0043190,ORD_0032682,3
REV_0043191,ORD_0061696,3
REV_0043192,ORD_0000763,4
REV_0043193,ORD_0096206,1
REV_0043194,ORD_0061222,2
REV_0043195,ORD_0013017,1
REV_0043196,ORD_0052477,4
REV_0043197,ORD_0063694,5
REV_0043198,ORD_0046022,4
REV_0043199,ORD_0064441,3
REV_0043200,ORD_0000349,5
REV_0043201,ORD_0020683,5
REV_0043202,ORD_0009608,5
REV_0043203,ORD_0024923,5
REV_0043204,ORD_0057385,5
REV_0043205,ORD_0059953,4
REV_0043206,ORD_0089119,3
REV_0043207,ORD_0073151,4
REV_0043208,ORD_0098606,4
REV_0043209,ORD_0013999,5
REV_0043210,ORD_0063228,5
REV_0043211,ORD_0066506,5
REV_0043212,ORD_0043523,5
REV_0043213,ORD_0093671,3
REV_0043214,ORD_0049393,5
REV_0043215,ORD_0092671,3
REV_0043216,ORD_0031519,5
REV_0043217,ORD_0073498,5
REV_0043218,ORD_0056662,5
REV_0043219,ORD_0094619,2
REV_0043220,ORD_0025746,5
REV_0043221,ORD_0054383,5
REV_0043222,ORD_0064524,4
REV_0043223,ORD_0002138,4
REV_0043224,ORD_0054001,5
REV_0043225,ORD_0089685,3
REV_0043226,ORD_0054437,4
REV_0043227,ORD_0053899,4
REV_0043228,ORD_0009531,5
REV_0043229,ORD_0045921,5
REV_0043230,ORD_0066424,4
REV_0043231,ORD_0001520,5
REV_0043232,ORD_0013769,5
REV_0043233,ORD_0001395,5
REV_0043234,ORD_0007666,4
REV_0043235,ORD_0051628,5
REV_0043236,ORD_0077860,4
REV_0043237,ORD_0046939,4
REV_0043238,ORD_0062183,5
REV_0043239,ORD_0002932,1
REV_0043240,ORD_0012884,5
REV_0043241,ORD_0059570,4
REV_0043242,ORD_0003943,2
REV_0043243,ORD_0043770,4
REV_0043244,ORD_0008821,2
REV_0043245,ORD_0037726,5
REV_0043246,ORD_0069964,5
REV_0043247,ORD_0096254,3
REV_0043248,ORD_0009416,1
REV_0043249,ORD_0073771,3
REV_0043250,ORD_0053106,5
REV_0043251,ORD_0034557,5
REV_0043252,ORD_0086342,1
REV_0043253,ORD_0025550,5
REV_0043254,ORD_0082377,5
REV_0043255,ORD_0047356,4
REV_0043256,ORD_0039376,4
REV_0043257,ORD_0055833,5
REV_0043258,ORD_0075440,5
REV_0043259,ORD_0002241,5
REV_0043260,ORD_0069631,2
REV_0043261,ORD_0064796,4
REV_0043262,ORD_0080542,5
REV_0043263,ORD_0067548,1
REV_0043264,ORD_0024758,3
REV_0043265,ORD_0023269,1
REV_0043266,ORD_0094023,5
REV_0043267,ORD_0088437,5
REV_0043268,ORD_0056185,4
REV_0043269,ORD_0081934,2
REV_0043270,ORD_0029442,4
REV_0043271,ORD_0034043,5
REV_0043272,ORD_0000040,1
REV_0043273,ORD_0027547,1
REV_0043274,ORD_0008624,5
REV_0043275,ORD_0072113,5
REV_0043276,ORD_0071590,5
REV_0043277,ORD_0096905,2
REV_0043278,ORD_0055822,4
REV_0043279,ORD_0006345,4
REV_0043280,ORD_0078364,4
REV_0043281,ORD_0051216,5
REV_0043282,ORD_0052140,5
REV_0043283,ORD_0085676,2
REV_0043284,ORD_0034986,5
REV_0043285,ORD_0048867,4
REV_0043286,ORD_0054835,5
REV_0043287,ORD_0059295,5
REV_0043288,ORD_0064365,1
REV_0043289,ORD_0078076,3
REV_0043290,ORD_0074730,5
REV_0043291,ORD_0082021,4
REV_0043292,ORD_0022495,4
REV_0043293,ORD_0026783,1
REV_0043294,ORD_0028861,5
REV_0043295,ORD_0005517,2
REV_0043296,ORD_0020436,1
REV_0043297,ORD_0020784,5
REV_0043298,ORD_0001063,1
REV_0043299,ORD_0089517,3
REV_0043300,ORD_0017289,4
REV_0043301,ORD_0074798,3
REV_0043302,ORD_0035536,2
REV_0043303,ORD_0083409,3
REV_0043304,ORD_0085573,4
REV_0043305,ORD_0029203,3
REV_0043306,ORD_0019482,4
REV_0043307,ORD_0073254,3
REV_0043308,ORD_0060813,5
REV_0043309,ORD_0007769,5
REV_0043310,ORD_0014870,5
REV_0043311,ORD_0089234,4
REV_0043312,ORD_0054062,3
REV_0043313,ORD_0089155,5
REV_0043314,ORD_0021581,2
REV_0043315,ORD_0091649,4
REV_0043316,ORD_0017407,5
REV_0043317,ORD_0037967,5
REV_0043318,ORD_0098839,4
REV_0043319,ORD_0060151,5
REV_0043320,ORD_0008866,5
REV_0043321,ORD_0071319,5
REV_0043322,ORD_0062990,5
REV_0043323,ORD_0074888,5
REV_0043324,ORD_0033985,5
REV_0043325,ORD_0059757,4
REV_0043326,ORD_0082502,3
REV_0043327,ORD_0077575,4
REV_0043328,ORD_0097516,5
REV_0043329,ORD_0080272,4
REV_0043330,ORD_0030378,5
REV_0043331,ORD_0040351,5
REV_0043332,ORD_0081867,4
REV_0043333,ORD_0037192,5
REV_0043334,ORD_0041336,4
REV_0043335,ORD_0053100,4
REV_0043336,ORD_0071035,5
REV_0043337,ORD_0011265,3
REV_0043338,ORD_0078338,3
REV_0043339,ORD_0007423,4
REV_0043340,ORD_0039489,4
REV_0043341,ORD_0063680,2
REV_0043342,ORD_0075631,5
REV_0043343,ORD_0084497,5
REV_0043344,ORD_0073480,5
REV_0043345,ORD_0044814,4
REV_0043346,ORD_0083328,4
REV_0043347,ORD_0010753,4
REV_0043348,ORD_0017715,4
REV_0043349,ORD_0015627,5
REV_0043350,ORD_0063587,5
REV_0043351,ORD_0028660,4
REV_0043352,ORD_0031704,5
REV_0043353,ORD_0037081,4
REV_0043354,ORD_0022042,4
REV_0043355,ORD_0061124,5
REV_0043356,ORD_0064449,5
REV_0043357,ORD_0068470,4
REV_0043358,ORD_0028044,2
REV_0043359,ORD_0013669,5
REV_0043360,ORD_0085335,5
REV_0043361,ORD_0067107,4
REV_0043362,ORD_0090968,5
REV_0043363,ORD_0023271,5
REV_0043364,ORD_0023468,4
REV_0043365,ORD_0076076,2
REV_0043366,ORD_0026080,5
REV_0043367,ORD_0094338,5
REV_0043368,ORD_0041182,5
REV_0043369,ORD_0085397,5
REV_0043370,ORD_0050073,3
REV_0043371,ORD_0030157,4
REV_0043372,ORD_0067761,3
REV_0043373,ORD_0066045,4
REV_0043374,ORD_0054110,5
REV_0043375,ORD_0089231,5
REV_0043376,ORD_0089196,5
REV_0043377,ORD_0099624,1
REV_0043378,ORD_0034263,5
REV_0043379,ORD_0070360,5
REV_0043380,ORD_0080753,5
REV_0043381,ORD_0066492,5
